file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1747830423,5/21/2025,12:27:06,5.46E-06,47.292,1.692377791,5.06E-05,66.776,3.071909571,0.000194218,71.123,3.582586428,0.000571618,76.663,4.367465631,0.000557262,76.854,4.390142832,0.000452681,83.772,5.211508659,0.000126835,106.996,8
csd_1747831338,5/21/2025,12:42:21,5.82E-06,46.353,1.631256916,4.74E-05,66.664,3.065097544,0.000213663,71.223,3.599658557,0.000622409,76.661,4.367228174,2.72E-05,78.452,4.579871452,0.000462854,83.682,5.200823067,0.00011895,106.719,8
csd_1747832366,5/21/2025,12:59:28,6.88E-06,47.446,1.702401875,4.35E-05,65.337,2.984387193,4.52E-05,65.56,2.997950425,4.17E-05,66.005,3.025016066,0.000395348,76.281,4.32211123,0.000311424,83.946,5.23216747,0.000156793,107.405,8
csd_1747832932,5/21/2025,13:08:55,7.07E-06,48.057,1.742172753,2.43E-05,66.883,3.078417489,9.05E-05,71.326,3.617242851,1.51E-06,75.411,4.218817176,0.000304865,76.851,4.389786645,0.000246408,83.857,5.221600607,0.000203881,107.402,8
csd_1747834049,5/21/2025,13:27:32,5.42E-06,47.6,1.712425958,1.25E-05,66.005,3.025016066,1.47E-05,66.226,3.038457654,1.06E-05,66.994,3.085168694,4.30E-05,71.431,3.635168587,0.000129418,83.597,5.190731119,0.000195291,107.337,8
csd_1747834489,5/21/2025,13:34:52,5.62E-06,47.753,1.722384951,3.00E-05,66.336,3.045148038,8.75E-05,71.328,3.617584294,1.66E-06,74.83,4.149835744,1.61E-06,75.025,4.172987859,0.000181587,83.772,5.211508659,0.000173657,107.473,8
csd_1747834723,5/21/2025,13:38:46,6.30E-06,46.825,1.661980082,3.43E-05,66.445,3.051777599,3.28E-05,66.665,3.065158366,2.76E-05,66.993,3.085107872,1.66E-06,74.926,4.161233708,0.000180066,84.032,5.242378147,0.000153661,107.539,8
csd_1747835024,5/21/2025,13:43:47,4.80E-06,46.982,1.67219944,2.36E-05,65.561,2.998011246,3.49E-05,65.784,3.011574478,3.39E-05,66.227,3.038518476,8.76E-05,71.534,3.652752881,0.000229452,83.861,5.222075522,0.000157341,107.27,8
csd_1747835354,5/21/2025,13:49:16,4.92E-06,47.135,1.682158433,3.99E-05,66.883,3.078417489,0.000133005,71.326,3.617242851,0.00035311,76.565,4.355830209,1.36E-05,78.916,4.634961614,0.000277935,83.857,5.221600607,0.000228265,107.606,8
csd_1747835690,5/21/2025,13:54:52,5.96E-06,47.753,1.722384951,4.19E-05,66.556,3.058528804,0.000159383,70.917,3.54741784,0.000432391,76.377,4.333509195,1.52E-05,78.64,4.602192466,0.000348951,83.859,5.221838065,7.61E-05,106.927,8
csd_1747836061,5/21/2025,14:01:03,4.58E-06,47.291,1.692312699,4.31E-05,66.774,3.071787927,0.000163523,70.916,3.547247119,0.00015898,71.327,3.617413572,0.000474173,76.853,4.390024103,0.000396941,83.683,5.200941796,0.000221305,107.471,8
csd_1747836582,5/21/2025,14:09:46,4.33E-06,46.981,1.672134349,3.16E-05,66.556,3.058528804,0.000141792,70.917,3.54741784,0.000465073,76.663,4.367465631,1.68E-05,78.268,4.558025353,0.000427051,83.772,5.211508659,0.000288867,108.219,8
csd_1752115492,7/10/2025,2:44:55,5.25E-06,52.717,2.047098048,1.92E-05,56.403,2.29800312,0.000126559,60.848,2.711358733,1.23E-05,69.477,3.301579172,0.000321873,74.063,4.058770755,0.000239383,85.254,5.399766237,4.54E-05,103.69,8
csd_1752115926,7/10/2025,2:52:09,7.38E-06,52.543,2.035374071,4.69E-05,56.078,2.27355948,0.000232654,60.471,2.688428965,2.80E-06,68.349,3.167582052,0.000442668,74.125,4.066131941,0.000143472,85.2,5.3919824,2.87E-05,103.646,8
csd_1752116252,7/10/2025,2:57:34,7.20E-06,52.543,2.035374071,2.91E-05,56.403,2.29800312,0.000170666,60.848,2.711358733,3.88E-06,68.416,3.171657104,0.000394911,74.31,4.088096768,0.000199791,85.254,5.399766237,0.000108498,104.699,8
csd_1752116566,7/10/2025,3:02:49,8.30E-06,52.631,2.041303439,4.07E-05,56.161,2.279151952,0.000206787,60.699,2.702296305,4.70E-06,68.418,3.171778747,0.000402747,74.065,4.059008213,0.000157198,85.309,5.407694218,2.85E-05,103.737,8
csd_1752120118,7/10/2025,4:02:01,2.92E-06,52.629,2.04116868,3.83E-06,56.24,2.284474907,4.42E-05,60.846,2.71123709,4.96E-06,68.414,3.17153546,0.000241169,74.061,4.058533298,0.000274242,85.412,5.422541165,0.000101121,104.347,8
