Date,Time,Detector,Comments,Action,Run,CSD,Inj (A),Extr (A),Cent (A),Sext (A),Inj (T),Extr (T),Cent (T),Sext (T),Inj Pres (-7),Oxygen %,Xenon %,Extr HV,Extr I,Puller HV,Puller I,Bias V,Bias I,28 GHz,18 GHz,Total Power,28/18 Ratio,csd_name,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq,file,livetime,start_time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,fit_status
9/20/2026,1:04:36 AM,,,,38,1:15:12,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.706,11,,12.5,1.96,2,0.013,22,1.28,1650,206,1856,8.01,csd_1789892112,0.000118847,53.112,2.073712825,0.000253981,57.465,2.402932917,4.04E-06,58.897,2.544420177,2.99E-06,66.081,3.029638513,3.67E-06,76.531,4.35179343,0.000135854,81.963,4.996728263,0.000117733,100.666,7.621330778,Run038.mca,599.64,9/20/2026 1:04,10.003344,9.84 x 1.0166,14729,14720,1024,,124.9713565,227.7071299,197,0.555761362,0.132714878,0.366163974,-0.013669738,0.000875199,0.013669738,0.000875199,0.385495436,0.156521371,73.15429266,4.683672276,1-sigma propagated from slope standard error,Run038_analysis.png,ok
9/20/2026,1:16:40 AM,,,,39,1:27:51,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.708,11,,12.5,1.956,2,0.023,22,1.19,1724,130,1854,13.26,csd_1789892871,0.000129608,53.112,2.073712825,0.000257191,57.465,2.402932917,4.07E-06,58.975,2.552126885,3.08E-06,66.081,3.029638513,3.66E-06,76.531,4.35179343,0.000134942,81.907,4.99007945,0.000116273,100.666,7.621330778,Run039.mca,598.86,9/20/2026 1:16,10.003344,9.84 x 1.0166,14184,14157,1024,,120.7780596,220.3688604,191,0.66502482,0.087521046,0.297400731,-0.01442336,0.0007446,0.01442336,0.0007446,0.454514365,0.128819069,69.33197185,3.579233544,1-sigma propagated from slope standard error,Run039_analysis.png,ok
9/20/2026,1:29:36 AM,,,,40,1:39:41,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.724,11,,12.5,1.985,2,0.014,22,1.22,1766,90,1856,19.62,csd_1789893581,0.000134184,53.11,2.073578067,0.000257486,57.463,2.402735309,4.03E-06,58.974,2.552028081,3.10E-06,66.08,3.029577691,3.68E-06,76.53,4.351674701,0.000138523,81.961,4.996490805,0.000121298,100.618,7.614411812,Run040.mca,599.04,9/20/2026 1:29,10.003344,9.84 x 1.0166,13398,13377,1024,,125.4955186,225.0863194,191,0.676588841,0.084472416,0.292175125,-0.014545879,0.000731517,0.014545879,0.000731517,0.428252503,0.129959287,68.74799608,3.457357006,1-sigma propagated from slope standard error,Run040_analysis.png,ok
9/20/2026,1:13:49 PM,,total power 2500 W,,41,13:23:52,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.942,10.5,,12.5,1.498,2,0,20,1.31,830,1640,2470,0.51,csd_1789935832,1.52E-05,53.019,2.067446561,8.67E-05,57.378,2.394336973,1.77E-06,60.899,2.714460638,3.24E-06,65.864,3.016440211,4.58E-06,76.403,4.336596144,1.58E-06,86.835,5.627659666,0.00015505,100.564,7.606627976,Run041.mca,599.64,9/20/2026 13:13,10.003344,9.84 x 1.0166,20934,20921,1024,,129.6888154,217.7480498,169,0.714171676,0.040471138,0.202375449,-0.012435616,0.00060878,0.012435616,0.00060878,0.603086325,0.106895923,80.41419419,3.936640887,1-sigma propagated from slope standard error,Run041_analysis.png,ok
9/20/2026,1:26:19 PM,,,,42,13:36:56,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.808,10.5,,12.5,2.27,2,0.008,31,2.41,1072,1456,2528,0.74,csd_1789936616,9.16E-05,53.112,2.073712825,0.00026972,57.384,2.394929797,3.86E-06,60.906,2.71488639,6.26E-06,66.011,3.025380996,6.95E-06,76.471,4.344669702,1.33E-06,86.95,5.644236355,2.14E-06,102.759,7.923026508,Run042.mca,599.22,9/20/2026 13:26,10.003344,9.84 x 1.0166,22381,22352,1024,,122.3505459,239.7628584,225,0.787280234,0.057379161,0.240611247,-0.013535821,0.000471163,0.013535821,0.000471163,0.833359669,0.08680228,73.8780431,2.571592801,1-sigma propagated from slope standard error,Run042_analysis.png,ok
9/20/2026,1:40:58 PM,,,,43,13:51:16,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.748,10.5,,12.5,2.13,2,-0.005,31,2.57,1246,1261,2507,0.99,csd_1789937476,7.40E-05,53.024,2.067783457,0.000255515,57.384,2.394929797,3.33E-06,60.906,2.71488639,5.39E-06,66.011,3.025380996,5.70E-06,76.471,4.344669702,1.27E-06,87.003,5.651876046,0.000104904,100.528,7.601438752,Run043.mca,599.34,9/20/2026 13:40,10.003344,9.84 x 1.0166,22587,22562,1024,,124.4471944,232.948751,208,0.708916145,0.063389134,0.25299123,-0.01248425,0.000557366,0.01248425,0.000557366,0.670489587,0.101133127,80.10092514,3.576148525,1-sigma propagated from slope standard error,Run043_analysis.png,ok
9/20/2026,1:55:09 PM,,,,44,14:06:16,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.75,10.5,,12.5,1.988,2,-0.004,31,2.94,1661,844,2505,1.97,csd_1789938376,6.52E-05,53.024,2.067783457,0.000234421,57.303,2.386926677,2.26E-06,60.906,2.71488639,4.71E-06,65.941,3.021123479,4.81E-06,76.471,4.344669702,1.12E-06,86.95,5.644236355,0.000104496,100.482,7.594808076,Run044.mca,598.8,9/20/2026 13:55,10.003344,9.84 x 1.0166,21981,21937,1024,,128.6404912,236.6178858,207,0.721692784,0.06253378,0.251284431,-0.012856744,0.000557622,0.012856744,0.000557622,0.695625598,0.103324939,77.78018845,3.373479787,1-sigma propagated from slope standard error,Run044_analysis.png,ok
9/20/2026,2:08:49 PM,,,,45,14:32:17,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.77,10.5,,12.5,1.854,2,-0.004,28,3.25,2084,421,2505,4.95,csd_1789939937,8.21E-05,53.024,2.067783457,0.000251204,57.384,2.394929797,1.50E-06,60.906,2.71488639,3.90E-06,65.941,3.021123479,4.26E-06,76.471,4.344669702,0.000157772,81.907,4.99007945,0.000114446,100.528,7.601438752,Run045.mca,599.58,9/20/2026 14:08,10.003344,9.84 x 1.0166,20307,20294,1024,,120.2538975,228.7554541,208,0.718003034,0.062193277,0.250593486,-0.01264385,0.000552084,0.01264385,0.000552084,0.562565031,0.097895494,79.0898358,3.45339409,1-sigma propagated from slope standard error,Run045_analysis.png,ok
9/20/2026,2:34:50 PM,,,,46,14:44:52,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.778,10.5,,12.5,1.93,2,-0.003,28,3.16,2214,280,2494,7.91,csd_1789940692,0.000100532,53.023,2.067716078,0.000255532,57.383,2.394830993,1.46E-06,60.904,2.714764746,3.71E-06,65.939,3.021001836,4.39E-06,76.469,4.344432244,0.000160504,81.848,4.983074451,0.000117285,100.572,7.607781137,Run046.mca,599.1,9/20/2026 14:34,10.003344,9.84 x 1.0166,19189,19160,1024,,123.3988701,235.0453995,214,0.768178024,0.05409071,0.233668569,-0.013074676,0.000493298,0.013074676,0.000493298,0.592093481,0.089841304,76.4837287,2.885675449,1-sigma propagated from slope standard error,Run046_analysis.png,ok
9/20/2026,5:07:09 PM,,,,47,17:17:31,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.749,10.5,,12.5,1.975,2,-0.001,23,1.5,2373,120,2493,19.78,csd_1789949851,0.000133576,53.112,2.073712825,0.000243225,57.384,2.394929797,4.06E-06,58.897,2.544420177,3.11E-06,66.011,3.025380996,3.66E-06,76.531,4.35179343,0.000132845,81.907,4.99007945,0.000107345,100.62,7.614700103,Run047.mca,599.4,9/20/2026 17:07,10.003344,9.84 x 1.0166,17754,17737,1024,,124.9713565,229.2796163,200,0.775247124,0.060363316,0.24692721,-0.015078371,0.000576972,0.015078371,0.000576972,0.831082761,0.1036772,66.32016056,2.537730629,1-sigma propagated from slope standard error,Run047_analysis.png,ok
9/20/2026,5:19:22 PM,,,,48,17:30:02,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.73,10.5,,12.5,1.919,2,0.003,23,1.85,2329,175,2504,13.31,csd_1789950602,0.000122051,53.023,2.067716078,0.000238119,57.383,2.394830993,4.05E-06,58.817,2.536515861,3.20E-06,66.009,3.025259353,3.79E-06,76.469,4.344432244,0.000135245,81.905,4.989841993,0.000109877,100.618,7.614411812,Run048.mca,598.74,9/20/2026 17:19,10.003344,9.84 x 1.0166,18190,18152,1024,,128.6404912,244.4803174,222,0.785884082,0.059903974,0.245862879,-0.013959151,0.000491239,0.013959151,0.000491239,0.693487806,0.093119473,71.63759281,2.521011778,1-sigma propagated from slope standard error,Run048_analysis.png,ok
9/20/2026,5:38:32 PM,,total power 3600 W,,49,17:50:03,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.769,10.5,,12.5,2.093,2,0.011,28,2.47,1796,1773,3569,1.01,csd_1789951803,0.000113039,53.11,2.073578067,0.00025983,57.463,2.402735309,3.79E-06,60.98,2.719387193,5.28E-06,66.009,3.025259353,5.70E-06,76.53,4.351674701,1.31E-06,87.001,5.651587756,0.000103141,100.618,7.614411812,Run049.mca,599.22,9/20/2026 17:38,10.003344,9.84 x 1.0166,31499,31460,1024,,124.4471944,245.5286416,232,0.84293811,0.038269429,0.196474444,-0.012910096,0.000367454,0.012910096,0.000367454,1.084739231,0.069187654,77.45875688,2.204672934,1-sigma propagated from slope standard error,Run049_analysis.png,ok
9/20/2026,5:56:30 PM,,,,50,18:06:35,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.721,10.5,,12.5,2.112,2,0.001,29,2.31,2398,1218,3616,1.97,csd_1789952795,8.53E-05,53.024,2.067783457,0.000245405,57.384,2.394929797,2.99E-06,60.982,2.719508836,4.47E-06,66.011,3.025380996,5.10E-06,76.531,4.35179343,1.17E-06,86.95,5.644236355,5.21E-06,101.991,7.812323058,Run050.mca,598.98,9/20/2026 17:56,10.003344,9.84 x 1.0166,32252,32198,1024,,130.7371397,250.7702627,230,0.797432317,0.05559658,0.236821175,-0.01344272,0.000448702,0.01344272,0.000448702,1.22101334,0.08700435,74.3897089,2.483039337,1-sigma propagated from slope standard error,Run050_analysis.png,ok
9/20/2026,6:09:05 PM,,,,51,18:19:46,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.718,10.5,,12.5,2.1,2,0.001,30,1.56,3012,608,3620,4.95,csd_1789953586,0.000111816,53.024,2.067783457,0.000251168,57.384,2.394929797,1.96E-06,61.057,2.724070461,3.83E-06,66.011,3.025380996,4.65E-06,76.471,4.344669702,1.15E-06,86.95,5.644236355,7.05E-06,101.718,7.772971441,Run051.mca,599.1,9/20/2026 18:08,10.003344,9.84 x 1.0166,30586,30541,1024,,129.6888154,263.3501534,256,0.844339776,0.060388329,0.246705953,-0.014775244,0.00039806,0.014775244,0.00039806,1.396044436,0.07973159,67.68077898,1.823386319,1-sigma propagated from slope standard error,Run051_analysis.png,ok
9/20/2026,6:21:20 PM,,,,52,18:32:31,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.692,10.5,,12.5,2.038,2,-0.001,30,1.35,3194,402,3596,7.95,csd_1789954351,0.000120678,53.02,2.067513941,0.000251097,57.38,2.394534581,1.92E-06,61.053,2.723827175,3.68E-06,66.006,3.025076888,4.37E-06,76.526,4.351199786,0.000149607,81.9,4.989248349,0.000113491,100.521,7.600429736,Run052.mca,599.22,9/20/2026 18:21,10.003344,9.84 x 1.0166,29218,29181,1024,,128.6404912,254.9635596,242,0.797512345,0.071281878,0.268096799,-0.014470127,0.000470649,0.014470127,0.000470649,1.276468721,0.091901821,69.10789426,2.247773812,1-sigma propagated from slope standard error,Run052_analysis.png,ok
9/20/2026,6:34:07 PM,,,,53,18:45:11,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.696,10.5,,12.5,2.08,2,0.001,33,1.38,3339,253,3592,13.2,csd_1789955111,0.000120326,53.022,2.067648699,0.000253767,57.381,2.394633385,1.81E-06,60.978,2.71926555,3.66E-06,66.008,3.025198531,4.53E-06,76.588,4.358560971,0.000147263,81.959,4.996253348,0.000113969,100.569,7.607348702,Run053.mca,599.22,9/20/2026 18:34,10.003344,9.84 x 1.0166,28844,28806,1024,,121.8263838,253.9152354,253,0.814778873,0.061813489,0.249611752,-0.013621474,0.000409933,0.013621474,0.000409933,1.073209367,0.078596991,73.41349189,2.209349396,1-sigma propagated from slope standard error,Run053_analysis.png,ok
9/20/2026,6:47:40 PM,,,,54,18:57:43,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.68,10.5,,12.5,2.234,2,0.003,33,1.72,3425,171,3596,20.03,csd_1789955863,0.000174488,53.023,2.067716078,0.000281902,57.463,2.402735309,1.72E-06,61.056,2.72400964,3.75E-06,66.08,3.029577691,4.17E-06,76.59,4.358798429,0.000135701,81.961,4.996490805,9.80E-05,100.572,7.607781137,Run054.mca,599.04,9/20/2026 18:47,10.003344,9.84 x 1.0166,27640,27595,1024,,125.4955186,245.0044795,229,0.835765777,0.05211992,0.229301387,-0.014862983,0.000437303,0.014862983,0.000437303,1.248189411,0.082415346,67.28124366,1.979568892,1-sigma propagated from slope standard error,Run054_analysis.png,ok
9/20/2026,7:01:42 PM,,total power 5200 W,,55,19:12:11,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.766,10.5,,12.5,1.802,2,0,23,1.66,3468,1708,5176,2.03,csd_1789956731,8.78E-05,53.023,2.067716078,0.000206499,57.383,2.394830993,3.66E-06,60.98,2.719387193,3.97E-06,66.009,3.025259353,4.59E-06,76.53,4.351674701,1.32E-06,86.948,5.643948065,0.000113849,100.756,7.634303838,Run055.mca,599.16,9/20/2026 19:01,10.003344,9.84 x 1.0166,47410,47346,1024,,126.5438428,246.0528038,229,0.888322278,0.026239954,0.162699549,-0.013184911,0.000310286,0.013184911,0.000310286,1.552171233,0.058797125,75.84427436,1.78487525,1-sigma propagated from slope standard error,Run055_analysis.png,ok
9/20/2026,7:16:28 PM,,,,56,20:04:39,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.827,10.5,,12.5,2.031,2,0.001,23,1.75,4351,877,5228,4.96,csd_1789959879,0.000145626,53.024,2.067783457,0.000242049,57.384,2.394929797,2.37E-06,60.982,2.719508836,3.55E-06,66.011,3.025380996,3.86E-06,76.531,4.35179343,0.000121618,81.907,4.99007945,0.000101167,100.574,7.608069427,Run056.mca,598.92,9/20/2026 19:16,10.003344,9.84 x 1.0166,45168,45086,1024,,130.7371397,256.0118838,240,0.872390411,0.036728904,0.192451423,-0.013798609,0.000342084,0.013798609,0.000342084,1.622815534,0.067306718,72.47107494,1.796645685,1-sigma propagated from slope standard error,Run056_analysis.png,ok
9/20/2026,8:08:05 PM,,,,57,20:18:09,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.813,10.5,,12.5,1.913,2,-0.004,24,2.06,4621,583,5204,7.93,csd_1789960689,0.00014872,53.023,2.067716078,0.000228356,57.383,2.394830993,2.20E-06,60.98,2.719387193,3.31E-06,66.009,3.025259353,3.70E-06,76.53,4.351674701,0.000120256,81.905,4.989841993,0.000101259,100.572,7.607781137,Run057.mca,599.1,9/20/2026 20:08,10.003344,9.84 x 1.0166,42725,42662,1024,,132.8337881,257.5843702,239,0.873608951,0.04103132,0.203414787,-0.014726143,0.000363843,0.014726143,0.000363843,1.714967291,0.072234021,67.90644242,1.677785463,1-sigma propagated from slope standard error,Run057_analysis.png,ok
9/20/2026,8:20:40 PM,,,,58,20:31:10,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.823,10.5,,12.5,2.022,2,-0.006,23,1.88,4846,354,5200,13.69,csd_1789961470,0.000174638,53.024,2.067783457,0.000253367,57.384,2.394929797,1.95E-06,61.057,2.724070461,3.35E-06,66.011,3.025380996,3.65E-06,76.531,4.35179343,0.000118181,81.907,4.99007945,9.80E-05,100.528,7.601438752,Run058.mca,599.1,9/20/2026 20:20,10.003344,9.84 x 1.0166,41917,41856,1024,,130.7371397,264.3984776,256,0.858261733,0.049359267,0.223042424,-0.014113639,0.000359878,0.014113639,0.000359878,1.557009123,0.072454084,70.85344731,1.806665753,1-sigma propagated from slope standard error,Run058_analysis.png,ok
9/20/2026,8:35:19 PM,,,,59,20:45:49,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.82,10.5,,12.5,2.03,2,-0.006,23,2,4944,251,5195,19.7,csd_1789962349,0.000176524,53.109,2.073510688,0.000257615,57.462,2.402636505,2.06E-06,61.054,2.723887996,3.27E-06,66.078,3.029456048,3.66E-06,76.528,4.351437243,1.13E-06,86.999,5.651299466,9.90E-05,100.661,7.620610052,Run059.mca,599.28,9/20/2026 20:35,10.003344,9.84 x 1.0166,41885,41834,1024,,122.3505459,246.5769659,238,0.850671388,0.042769321,0.207681904,-0.013706528,0.00037382,0.013706528,0.00037382,1.467433928,0.070257944,72.95793715,1.989789552,1-sigma propagated from slope standard error,Run059_analysis.png,ok
9/20/2026,8:49:55 PM,,total power 6800 W,,60,21:00:46,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.881,10.5,,12.5,2.097,2,-0.006,23,2.38,4995,1767,6762,2.83,csd_1789963246,0.000128154,53.027,2.067985595,1.63E-06,55.501,2.234681691,4.26E-06,60.985,2.719691301,3.85E-06,66.014,3.025563461,3.99E-06,76.535,4.352268345,1.29E-06,86.901,5.637173244,0.00010724,100.579,7.608790153,Run060.mca,599.1,9/20/2026 20:49,10.003344,9.84 x 1.0166,61769,61677,1024,,129.1646533,263.3501534,257,0.880335483,0.036140848,0.190851526,-0.013259762,0.000306143,0.013259762,0.000306143,1.829296563,0.061250908,75.41613359,1.741216471,1-sigma propagated from slope standard error,Run060_analysis.png,ok
9/20/2026,9:02:44 PM,,,,61,21:12:50,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.932,10.5,,12.5,2.353,2,-0.003,27,2.97,5260,1574,6834,3.34,csd_1789963970,0.00016242,53.024,2.067783457,0.000273956,57.384,2.394929797,3.44E-06,60.982,2.719508836,3.87E-06,66.081,3.029638513,4.10E-06,76.592,4.359035886,1.29E-06,87.003,5.651876046,9.56E-05,100.574,7.608069427,Run061.mca,599.34,9/20/2026 21:02,10.003344,9.84 x 1.0166,62215,62148,1024,,128.6404912,257.5843702,247,0.890469356,0.031274003,0.177564921,-0.013491648,0.000302301,0.013491648,0.000302301,1.886958097,0.059461421,74.1199282,1.660773017,1-sigma propagated from slope standard error,Run061_analysis.png,ok
9/20/2026,9:15:16 PM,,,,62,21:26:52,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.938,10.5,,12.5,2.114,2,-0.003,24,2.91,5461,1370,6831,3.99,csd_1789964812,0.00015485,53.026,2.067918216,0.000257812,57.386,2.395127405,3.30E-06,60.983,2.719569658,3.61E-06,66.013,3.025502639,3.75E-06,76.533,4.352030887,1.27E-06,87.006,5.652308481,0.000100944,100.669,7.621763213,Run062.mca,599.28,9/20/2026 21:15,10.003344,9.84 x 1.0166,61337,61263,1024,,124.9713565,266.495126,271,0.90165128,0.033479196,0.183652149,-0.013510802,0.000272063,0.013510802,0.000272063,1.855154206,0.054407871,74.01485275,1.49041699,1-sigma propagated from slope standard error,Run062_analysis.png,ok
9/20/2026,9:28:10 PM,,,,63,21:42:20,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.914,10.5,,12.5,2.014,2,0.002,24,2.85,5674,1150,6824,4.93,csd_1789965740,0.000136816,53.024,2.067783457,0.000238078,57.384,2.394929797,2.96E-06,60.906,2.71488639,3.41E-06,66.011,3.025380996,3.84E-06,76.531,4.35179343,1.31E-06,86.95,5.644236355,0.000107515,100.574,7.608069427,Run063.mca,598.98,9/20/2026 21:28,10.003344,9.84 x 1.0166,59365,59267,1024,,126.5438428,259.1568565,254,0.898962,0.029784651,0.1732658,-0.013394275,0.000282872,0.013394275,0.000282872,1.795920008,0.055624807,74.65876374,1.576711467,1-sigma propagated from slope standard error,Run063_analysis.png,ok
9/20/2026,9:52:07 PM,,,,64,22:09:28,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.89,10.5,,12.5,1.975,2,0.005,24,2.78,5699,1009,6708,5.65,csd_1789967368,0.000135625,53.02,2.067513941,0.000230279,57.38,2.394534581,2.83E-06,60.977,2.719204728,3.46E-06,66.006,3.025076888,3.64E-06,76.465,4.343957329,1.23E-06,86.943,5.643227339,0.000105457,100.567,7.607060411,Run064.mca,599.22,9/20/2026 21:52,10.003344,9.84 x 1.0166,57949,57874,1024,,122.874708,258.6326944,260,0.89858689,0.03064236,0.17572677,-0.013244908,0.000277017,0.013244908,0.000277017,1.741780254,0.05395409,75.5007113,1.579094796,1-sigma propagated from slope standard error,Run064_analysis.png,ok
9/20/2026,10:11:30 PM,,,,65,22:22:20,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.876,10.5,,12.5,1.938,2,-0.005,24,2.66,5607,568,6175,9.87,csd_1789968140,0.000117723,53.023,2.067716078,0.000208483,57.302,2.386827873,2.33E-06,60.98,2.719387193,3.06E-06,66.009,3.025259353,3.59E-06,76.53,4.351674701,1.21E-06,86.948,5.643948065,0.000107081,100.618,7.614411812,Run065.mca,599.1,9/20/2026 22:11,10.003344,9.84 x 1.0166,50854,50781,1024,,124.9713565,248.1494522,236,0.881541435,0.031989837,0.179619749,-0.013663471,0.000327427,0.013663471,0.000327427,1.679633052,0.062193921,73.18784521,1.753851831,1-sigma propagated from slope standard error,Run065_analysis.png,ok
9/20/2026,10:23:39 PM,,,,66,22:39:14,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.884,10.5,,12.5,1.948,2,-0.008,24,3.07,5595,283,5878,19.77,csd_1789969154,0.000166511,53.024,2.067783457,0.000254311,57.384,2.394929797,2.27E-06,60.982,2.719508836,3.32E-06,66.011,3.025380996,3.80E-06,76.471,4.344669702,1.23E-06,86.95,5.644236355,9.52E-05,100.528,7.601438752,Run066.mca,599.1,9/20/2026 22:23,10.003344,9.84 x 1.0166,47273,47203,1024,,122.874708,254.9635596,253,0.868650025,0.045404314,0.213930132,-0.014314094,0.000351334,0.014314094,0.000351334,1.68927394,0.067722606,69.86121729,1.714714683,1-sigma propagated from slope standard error,Run066_analysis.png,ok
