Date,Time,Detector,Comments,Action,Run,CSD,Inj (A),Extr (A),Cent (A),Sext (A),Inj (T),Extr (T),Cent (T),Sext (T),Inj Pres (-7),Oxygen %,Xenon %,Extr HV,Extr I,Puller HV,Puller I,Bias V,Bias I,28 GHz,18 GHz,Total Power,28/18 Ratio,csd_name,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq,file,livetime,start_time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,fit_status
9/20/2026,6:34:07 PM,,,,53,18:45:11,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.696,10.5,,12.5,2.08,2,0.001,33,1.38,3339,253,3592,13.2,csd_1789955111,25.3104,49.501,2.138806435,120.326,53.022,2.374973786,253.767,57.381,2.708574142,146.366,63.068,3.169463544,153.691,70.68,3.843402572,147.263,81.959,5.362830999,113.969,100.569,8.026754956,Run053.mca,599.22,9/20/2026 18:34,10.003344,9.84 x 1.0166,28844,28806,1024,,121.8263838,253.9152354,253,0.814778873,0.061813489,0.249611752,-0.013621474,0.000409933,0.013621474,0.000409933,1.073209367,0.078596991,73.41349189,2.209349396,1-sigma propagated from slope standard error,Run053_analysis.png,ok
9/20/2026,6:47:40 PM,,,,54,18:57:43,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.68,10.5,,12.5,2.234,2,0.003,33,1.72,3425,171,3596,20.03,csd_1789955863,45.5205,49.502,2.133830011,174.488,53.023,2.370176861,281.902,57.463,2.712230722,146.19,63.069,3.165255917,150.4,70.747,3.851316914,135.701,81.961,5.360449094,97.9565,100.572,8.026570492,Run054.mca,599.04,9/20/2026 18:47,10.003344,9.84 x 1.0166,27640,27595,1024,,125.4955186,245.0044795,229,0.835765777,0.05211992,0.229301387,-0.014862983,0.000437303,0.014862983,0.000437303,1.248189411,0.082415346,67.28124366,1.979568892,1-sigma propagated from slope standard error,Run054_analysis.png,ok
9/20/2026,7:01:42 PM,,total power 5200 W,,55,19:12:11,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.766,10.5,,12.5,1.802,2,0,23,1.66,3468,1708,5176,2.03,csd_1789956731,13.8675,49.502,2.139176465,87.827,53.023,2.375413326,206.499,57.383,2.709241473,135.811,63.069,3.170122376,149.217,70.682,3.844539479,143.626,81.905,5.35750871,123.921,100.572,8.029174637,Run055.mca,599.16,9/20/2026 19:01,10.003344,9.84 x 1.0166,47410,47346,1024,,126.5438428,246.0528038,229,0.888322278,0.026239954,0.162699549,-0.013184911,0.000310286,0.013184911,0.000310286,1.552171233,0.058797125,75.84427436,1.78487525,1-sigma propagated from slope standard error,Run055_analysis.png,ok
9/20/2026,7:16:28 PM,,,,56,20:04:39,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.827,10.5,,12.5,2.031,2,0.001,23,1.75,4351,877,5228,4.96,csd_1789959879,39.5748,49.503,2.140358456,145.626,53.024,2.376536404,242.049,57.384,2.710310063,129.53,62.997,3.166502798,134.593,70.684,3.845561282,121.618,81.907,5.358032164,101.167,100.574,8.029057289,Run056.mca,598.92,9/20/2026 19:16,10.003344,9.84 x 1.0166,45168,45086,1024,,130.7371397,256.0118838,240,0.872390411,0.036728904,0.192451423,-0.013798609,0.000342084,0.013798609,0.000342084,1.622815534,0.067306718,72.47107494,1.796645685,1-sigma propagated from slope standard error,Run056_analysis.png,ok
9/20/2026,8:08:05 PM,,,,57,20:18:09,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.813,10.5,,12.5,1.913,2,-0.004,24,2.06,4621,583,5204,7.93,csd_1789960689,45.9532,49.502,2.140398391,148.72,53.023,2.376582939,228.356,57.383,2.710337162,123.987,62.996,3.166585908,126.998,70.682,3.845383765,120.256,81.905,5.35801796,101.259,100.572,8.029092266,Run057.mca,599.1,9/20/2026 20:08,10.003344,9.84 x 1.0166,42725,42662,1024,,132.8337881,257.5843702,239,0.873608951,0.04103132,0.203414787,-0.014726143,0.000363843,0.014726143,0.000363843,1.714967291,0.072234021,67.90644242,1.677785463,1-sigma propagated from slope standard error,Run057_analysis.png,ok
9/20/2026,8:20:40 PM,,,,58,20:31:10,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.823,10.5,,12.5,2.022,2,-0.006,23,1.88,4846,354,5200,13.69,csd_1789961470,59.3748,49.503,2.137854774,174.638,53.024,2.374353969,253.367,57.384,2.708581625,129.124,63.071,3.169993096,129.018,70.684,3.845377004,118.181,81.907,5.359905137,97.9991,100.528,8.027789168,Run058.mca,599.1,9/20/2026 20:20,10.003344,9.84 x 1.0166,41917,41856,1024,,130.7371397,264.3984776,256,0.858261733,0.049359267,0.223042424,-0.014113639,0.000359878,0.014113639,0.000359878,1.557009123,0.072454084,70.85344731,1.806665753,1-sigma propagated from slope standard error,Run058_analysis.png,ok
9/20/2026,8:35:19 PM,,,,59,20:45:49,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.82,10.5,,12.5,2.03,2,-0.006,23,2,4944,251,5195,19.7,csd_1789962349,56.5039,49.501,2.134779116,176.524,53.109,2.376772392,257.615,57.462,2.712342726,130.088,63.068,3.164777919,135.893,70.746,3.84977472,122.241,81.902,5.349844363,98.9856,100.661,8.03248788,Run059.mca,599.28,9/20/2026 20:35,10.003344,9.84 x 1.0166,41885,41834,1024,,122.3505459,246.5769659,238,0.850671388,0.042769321,0.207681904,-0.013706528,0.00037382,0.013706528,0.00037382,1.467433928,0.070257944,72.95793715,1.989789552,1-sigma propagated from slope standard error,Run059_analysis.png,ok
9/20/2026,8:49:55 PM,,total power 6800 W,,60,21:00:46,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.881,10.5,,12.5,2.097,2,-0.006,23,2.38,4995,1767,6762,2.83,csd_1789963246,28.1433,49.506,2.140323397,128.154,53.027,2.376487922,248.204,57.387,2.710328892,142.885,63.001,3.16642798,149.09,70.687,3.845702042,133.387,81.911,5.358004128,107.24,100.579,8.029049036,Run060.mca,599.1,9/20/2026 20:49,10.003344,9.84 x 1.0166,61769,61677,1024,,129.1646533,263.3501534,257,0.880335483,0.036140848,0.190851526,-0.013259762,0.000306143,0.013259762,0.000306143,1.829296563,0.061250908,75.41613359,1.741216471,1-sigma propagated from slope standard error,Run060_analysis.png,ok
9/20/2026,9:02:44 PM,,,,61,21:12:50,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.932,10.5,,12.5,2.353,2,-0.003,27,2.97,5260,1574,6834,3.34,csd_1789963970,42.4877,49.503,2.136240383,162.42,53.024,2.372455832,273.956,57.384,2.70628249,149.259,63.071,3.167140372,153.699,70.749,3.853037454,136.581,81.963,5.361209594,95.6099,100.574,8.025874259,Run061.mca,599.34,9/20/2026 21:02,10.003344,9.84 x 1.0166,62215,62148,1024,,128.6404912,257.5843702,247,0.890469356,0.031274003,0.177564921,-0.013491648,0.000302301,0.013491648,0.000302301,1.886958097,0.059461421,74.1199282,1.660773017,1-sigma propagated from slope standard error,Run061_analysis.png,ok
9/20/2026,9:15:16 PM,,,,62,21:26:52,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.938,10.5,,12.5,2.114,2,-0.003,24,2.91,5461,1370,6831,3.99,csd_1789964812,42.9071,49.505,2.13795032,154.85,53.026,2.373756212,257.812,57.386,2.707061506,137.334,63.146,3.171556568,139.288,70.751,3.851952083,127.507,81.909,5.350600949,100.944,100.669,8.031072682,Run062.mca,599.28,9/20/2026 21:15,10.003344,9.84 x 1.0166,61337,61263,1024,,124.9713565,266.495126,271,0.90165128,0.033479196,0.183652149,-0.013510802,0.000272063,0.013510802,0.000272063,1.855154206,0.054407871,74.01485275,1.49041699,1-sigma propagated from slope standard error,Run062_analysis.png,ok
9/20/2026,9:28:10 PM,,,,63,21:42:20,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.914,10.5,,12.5,2.014,2,0.002,24,2.85,5674,1150,6824,4.93,csd_1789965740,37.5122,49.503,2.139119776,136.816,53.024,2.375350756,238.078,57.384,2.709199361,133.796,63.071,3.170087542,134.931,70.684,3.844705491,130.269,81.907,5.357515985,107.515,100.574,8.029140865,Run063.mca,598.98,9/20/2026 21:28,10.003344,9.84 x 1.0166,59365,59267,1024,,126.5438428,259.1568565,254,0.898962,0.029784651,0.1732658,-0.013394275,0.000282872,0.013394275,0.000282872,1.795920008,0.055624807,74.65876374,1.576711467,1-sigma propagated from slope standard error,Run063_analysis.png,ok
9/20/2026,9:52:07 PM,,,,64,22:09:28,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.89,10.5,,12.5,1.975,2,0.005,24,2.78,5699,1009,6708,5.65,csd_1789967368,36.7725,49.499,2.142143572,135.625,53.02,2.37840793,230.279,57.38,2.712188609,131.316,63.066,3.173253126,133.364,70.613,3.835931687,127.572,81.844,5.353752991,105.457,100.567,8.032465656,Run064.mca,599.22,9/20/2026 21:52,10.003344,9.84 x 1.0166,57949,57874,1024,,122.874708,258.6326944,260,0.89858689,0.03064236,0.17572677,-0.013244908,0.000277017,0.013244908,0.000277017,1.741780254,0.05395409,75.5007113,1.579094796,1-sigma propagated from slope standard error,Run064_analysis.png,ok
9/20/2026,10:11:30 PM,,,,65,22:22:20,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.876,10.5,,12.5,1.938,2,-0.005,24,2.66,5607,568,6175,9.87,csd_1789968140,34.9799,49.502,2.144581505,117.723,53.023,2.380452142,208.483,57.302,2.705608072,121.547,62.996,3.169405125,126.59,70.682,3.847300797,122.712,81.848,5.351028839,107.081,100.618,8.032205026,Run065.mca,599.1,9/20/2026 22:11,10.003344,9.84 x 1.0166,50854,50781,1024,,124.9713565,248.1494522,236,0.881541435,0.031989837,0.179619749,-0.013663471,0.000327427,0.013663471,0.000327427,1.679633052,0.062193921,73.18784521,1.753851831,1-sigma propagated from slope standard error,Run065_analysis.png,ok
9/20/2026,10:23:39 PM,,,,66,22:39:14,188.35,135.74,155.18,440,3.43,1.86,0.43,2.1,0.884,10.5,,12.5,1.948,2,-0.008,24,3.07,5595,283,5878,19.77,csd_1789969154,51.7,49.503,2.137854774,166.511,53.024,2.374353969,254.311,57.384,2.708581625,132.998,63.071,3.169993096,138.655,70.684,3.845377004,129.943,81.907,5.359905137,95.1504,100.528,8.027789168,Run066.mca,599.1,9/20/2026 22:23,10.003344,9.84 x 1.0166,47273,47203,1024,,122.874708,254.9635596,253,0.868650025,0.045404314,0.213930132,-0.014314094,0.000351334,0.014314094,0.000351334,1.68927394,0.067722606,69.86121729,1.714714683,1-sigma propagated from slope standard error,Run066_analysis.png,ok
