file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1747819082,2025-05-21,09:18:05,8.61839e-06,47.447,1.7024669660873526,1.80315e-05,66.886,3.0785999540968554,6.64629e-05,70.401,3.4593256508749457,7.55279e-05,70.815,3.530004268032436,0.000544803,76.665,4.367703088734156,0.000648318,83.599,5.190968577039815,0.00024736,107.814,8.0
csd_1747819920,2025-05-21,09:32:03,6.85759e-06,46.353,1.6312569159669337,3.45221e-05,66.554,3.058407160890521,0.000182675,71.223,3.599658557405036,0.000673348,76.756,4.37850740939118,4.13009e-05,78.265,4.557669166220318,0.000566271,83.507,5.180045527584361,0.000156216,107.877,8.0
csd_1747820281,2025-05-21,09:38:04,6.45286e-06,46.195,1.6209724663151723,4.14675e-05,66.333,3.044965572641725,0.000179811,71.119,3.5819035424669226,0.000660204,76.66,4.3671094447420105,3.72359e-05,78.357,4.568592215675772,0.000515761,83.681,5.20070433851098,0.000142343,107.943,8.0
csd_1747820966,2025-05-21,09:49:29,7.57625e-06,46.981,1.6721343487600078,5.98884e-05,66.445,3.051777599265549,0.000280118,70.398,3.4588134869825,1.5995e-05,71.838,3.70465215535638,0.000893027,76.567,4.356067666488126,0.000595828,83.771,5.211389930369577,0.000139452,107.607,8.0
csd_1747821273,2025-05-21,09:54:36,7.31338e-06,46.981,1.6721343487600078,5.55768e-05,66.114,3.0316456277254997,0.00023355,70.916,3.5472471190781043,0.000241733,71.122,3.582415706359368,0.000764469,76.662,4.367346902338869,0.000510317,83.683,5.20094179610784,0.000109627,106.994,8.0
csd_1747823028,2025-05-21,10:23:51,5.75577e-06,46.981,1.6721343487600078,5.65158e-06,65.782,3.011452834519164,7.2738e-05,66.774,3.071787927473032,0.000284175,71.224,3.5998292787025186,1.62289e-05,72.041,3.739308578745198,0.000456597,84.032,5.242378146759507,0.000124843,107.335,8.0
csd_1747823785,2025-05-21,10:36:28,5.47296e-06,48.21,1.752131745101868,1.74542e-05,65.672,3.0047624512279087,8.42252e-05,66.446,3.051838420931833,8.89868e-05,66.666,3.0652191875143444,1.61322e-06,74.044,4.056514908052134,0.000505314,83.597,5.190731119442956,0.000114204,107.269,8.0
csd_1747824798,2025-05-21,10:53:21,8.0563e-06,46.513,1.6416715485256783,6.12502e-05,66.886,3.0785999540968554,0.000262511,71.329,3.617755014938112,0.000719278,76.665,4.367703088734156,3.83258e-05,78.269,4.558144081414034,0.000474475,83.599,5.190968577039815,0.000118428,107.679,8.0
csd_1747825135,2025-05-21,10:58:57,8.88039e-06,47.289,1.692182516435592,6.04767e-05,66.112,3.0315239843929307,0.000250686,71.017,3.564489970123772,1.41051e-05,71.733,3.686726419120786,0.000760855,76.373,4.333034279592931,0.000510011,83.942,5.23169255490091,0.000126479,107.74,8.0
csd_1747826324,2025-05-21,11:18:46,4.57509e-06,46.98,1.6720692573065152,3.99203e-05,66.003,3.0248944227679595,3.74803e-05,66.554,3.058407160890521,0.000199278,71.018,3.564660691421255,0.000675446,76.661,4.36722817354044,0.000500147,83.682,5.200823067309409,4.82632e-05,106.376,8.0
csd_1747827335,2025-05-21,11:35:38,5.05674e-06,47.446,1.70240187463386,4.10306e-06,66.115,3.031706449391783,2.44862e-06,70.296,3.441399914639352,3.74354e-05,76.281,4.322111230137477,3.92236e-05,76.472,4.344788430637386,9.18727e-05,83.859,5.221838064631315,0.000243737,107.541,8.0
csd_1747828660,2025-05-21,11:57:43,4.34546e-06,46.197,1.621102649222157,4.90604e-05,66.776,3.0719095708056,0.000205736,71.328,3.617584293640632,0.000636351,76.759,4.378863595786467,2.0087e-05,78.361,4.569067130869488,0.000489689,83.51,5.180401713979648,0.000144332,107.405,8.0
csd_1747828999,2025-05-21,12:03:22,5.3461e-06,46.825,1.6619800820152313,4.61781e-05,66.666,3.0652191875143444,0.000200848,70.71,3.51207853179684,0.000604833,76.472,4.344788430637386,2.42611e-05,78.733,4.613234243885022,0.000449215,83.859,5.221838064631315,0.000129633,107.405,8.0
csd_1747829758,2025-05-21,12:16:01,5.83777e-06,46.354,1.6313220074204255,4.6339e-05,66.884,3.0784783107642872,0.000206974,71.019,3.5648314127187373,0.000198127,71.224,3.5998292787025186,0.000569001,76.757,4.37862613818961,0.000428743,83.683,5.20094179610784,0.000108162,106.72,8.0
csd_1747830423,2025-05-21,12:27:06,5.46221e-06,47.292,1.6923777907960682,5.05668e-05,66.776,3.0719095708056,0.000194218,71.123,3.582586427656851,0.000571618,76.663,4.367465631137297,0.000557262,76.854,4.390142831637208,0.000452681,83.772,5.211508659168007,0.000126835,106.996,8.0
csd_1747831338,2025-05-21,12:42:21,5.81571e-06,46.353,1.6312569159669337,4.7384e-05,66.664,3.0650975441817763,0.000213663,71.223,3.599658557405036,0.000622409,76.661,4.36722817354044,2.72369e-05,78.452,4.579871451526513,0.000462854,83.682,5.200823067309409,0.00011895,106.719,8.0
csd_1747832366,2025-05-21,12:59:28,6.88382e-06,47.446,1.70240187463386,4.34606e-05,65.337,2.984387193022722,4.52347e-05,65.56,2.9979504246040856,4.17124e-05,66.005,3.025016066100528,0.000395348,76.281,4.322111230137477,0.000311424,83.946,5.232167470094627,0.000156793,107.405,8.0
csd_1747832932,2025-05-21,13:08:55,7.074e-06,48.057,1.742172752717568,2.43158e-05,66.883,3.078417489098003,9.04596e-05,71.326,3.617242851045667,1.51363e-06,75.411,4.218817175504375,0.000304865,76.851,4.389786645241921,0.000246408,83.857,5.221600607034459,0.000203881,107.402,8.0
csd_1747834049,2025-05-21,13:27:32,5.42193e-06,47.6,1.7124259584716524,1.24829e-05,66.005,3.025016066100528,1.46591e-05,66.226,3.038457654349323,1.06354e-05,66.994,3.0851686940555427,4.30121e-05,71.431,3.635168587281263,0.000129418,83.597,5.190731119442956,0.000195291,107.337,8.0
csd_1747834489,2025-05-21,13:34:52,5.61945e-06,47.753,1.722384950855952,3.00276e-05,66.336,3.045148037640578,8.7537e-05,71.328,3.617584293640632,1.65784e-06,74.83,4.149835743617212,1.60738e-06,75.025,4.172987859310839,0.000181587,83.772,5.211508659168007,0.000173657,107.473,8.0
csd_1747834723,2025-05-21,13:38:46,6.30221e-06,46.825,1.6619800820152313,3.42939e-05,66.445,3.051777599265549,3.27571e-05,66.665,3.065158365848061,2.75681e-05,66.993,3.0851078723892584,1.66375e-06,74.926,4.161233708266382,0.000180066,84.032,5.242378146759507,0.000153661,107.539,8.0
csd_1747835024,2025-05-21,13:43:47,4.7998e-06,46.982,1.6721994402134994,2.36437e-05,65.561,2.99801124627037,3.49081e-05,65.784,3.0115744778517333,3.39056e-05,66.227,3.038518476015607,8.75839e-05,71.534,3.652752880921896,0.000229452,83.861,5.222075522228175,0.000157341,107.27,8.0
csd_1747835354,2025-05-21,13:49:16,4.91806e-06,47.135,1.6821584325977996,3.98575e-05,66.883,3.078417489098003,0.000133005,71.326,3.617242851045667,0.00035311,76.565,4.35583020889127,1.3615e-05,78.916,4.6349616139975005,0.000277935,83.857,5.221600607034459,0.000228265,107.606,8.0
csd_1747835690,2025-05-21,13:54:52,5.95815e-06,47.753,1.722384950855952,4.18968e-05,66.556,3.058528804223089,0.000159383,70.917,3.5474178403755867,0.000432391,76.377,4.333509194786645,1.5248e-05,78.64,4.602192465631138,0.000348951,83.859,5.221838064631315,7.60644e-05,106.927,8.0
csd_1747836061,2025-05-21,14:01:03,4.58411e-06,47.291,1.6923126993425757,4.30958e-05,66.774,3.071787927473032,0.000163523,70.916,3.5472471190781043,0.00015898,71.327,3.617413572343149,0.000474173,76.853,4.390024102838779,0.000396941,83.683,5.20094179610784,0.000221305,107.471,8.0
csd_1747836582,2025-05-21,14:09:46,4.32548e-06,46.981,1.6721343487600078,3.16433e-05,66.556,3.058528804223089,0.000141792,70.917,3.5474178403755867,0.000465073,76.663,4.367465631137297,1.68428e-05,78.268,4.558025352615605,0.000427051,83.772,5.211508659168007,0.000288867,108.219,8.0
