file,livetime,start_time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,fit_status
Run01_test.mca,190.364817,10/14/2025 12:11:23,15.500074,14.27 x 1.0862,18275,18135,1024,120.77805958808182,124.44719435452784,230.85210258146253,204,0.7051889278889257,0.03600630048438542,0.19069032096302974,0.009507583495796165,0.0004325273914164965,-0.009507583495796165,0.0004325273914164965,-1.9764220085579514,0.07798961057990487,-105.17919726312749,4.784905001740619,1-sigma propagated from slope standard error,Run01_test_analysis.png,ok
Run02_Janileesettings.mca,102.293854,10/14/2025 12:18:04,10.001375999999999,9.84 x 1.0164,12219,11732,1024,143.31703029625024,149.08281350066542,246.5769658662312,187,0.3590939827786014,0.11506616257304282,0.3410426968685094,-0.008973674387837454,0.0008814091474093243,0.008973674387837454,0.0008814091474093243,1.3666005963355683,0.17614355896130857,111.43707212681558,10.945533622906293,1-sigma propagated from slope standard error,Run02_Janileesettings_analysis.png,ok
Run03.mca,180.0,10/14/2025 12:23:04,10.001375999999999,9.84 x 1.0164,20259,20262,1024,139.12373342031194,146.98616506269627,249.72193852318495,197,0.5335529768978677,0.06440828405988976,0.25508602832205335,-0.009105899315180743,0.0006097024321644923,0.009105899315180743,0.0006097024321644923,1.3445594305084552,0.12229490683462842,109.81891687873895,7.353129921721337,1-sigma propagated from slope standard error,Run03_analysis.png,ok
Run04.mca,180.0,10/14/2025 12:32:26,10.001375999999999,9.84 x 1.0164,19953,19997,1024,148.03448928168086,150.13113771965,249.72193852318495,191,0.48618577163936216,0.06619151822762437,0.25863479575252135,-0.008659579729750412,0.0006475418680934189,0.008659579729750412,0.0006475418680934189,1.2583160766249033,0.1308064197179474,115.4790453126092,8.635236242524531,1-sigma propagated from slope standard error,Run04_analysis.png,ok
Run05.mca,180.0,10/14/2025 12:40:31,10.001375999999999,9.84 x 1.0164,22349,22408,1024,148.55865139117313,150.6552998291423,249.19777641369265,189,0.44330780620565735,0.06045847541954395,0.2471944379024605,-0.007672607707418553,0.0006287486517217492,0.007672607707418553,0.0006287486517217492,1.1898676890886783,0.12698302109863785,130.3337845662449,10.680487579286199,1-sigma propagated from slope standard error,Run05_analysis.png,ok
Run06.mca,180.0,10/14/2025 12:44:59,10.001375999999999,9.84 x 1.0164,25089,25117,1024,149.60697561015772,152.22778615761916,249.72193852318495,187,0.5113042792946529,0.062609162395342,0.2515671246507011,-0.009045425379627197,0.00065016365074101,0.009045425379627197,0.00065016365074101,1.5698019388347346,0.13195520166967029,110.55312028246642,7.946295200836731,1-sigma propagated from slope standard error,Run06_analysis.png,ok
Run07.mca,180.0,10/14/2025 12:51:28,10.001375999999999,9.84 x 1.0164,26872,26906,1024,147.51032717218857,151.70362404812687,249.19777641369265,187,0.5176929279536719,0.04744410991624463,0.21899091125577896,-0.007975447407921775,0.000565971927130189,0.007975447407921775,0.000565971927130189,1.4244844402026304,0.11457415366582364,125.3848152777899,8.897843833205746,1-sigma propagated from slope standard error,Run07_analysis.png,ok
Run08.mca,180.0,10/14/2025 12:57:20,10.001375999999999,9.84 x 1.0164,29134,29195,1024,148.55865139117313,152.75194826711146,249.72193852318495,186,0.5802132111376033,0.032606300575298564,0.1815508658362709,-0.007543076618596867,0.000472998958355763,0.007543076618596867,0.000472998958355763,1.4195554492068163,0.09611121997903559,132.571900109642,8.313102707257043,1-sigma propagated from slope standard error,Run08_analysis.png,ok
Run09.mca,180.0,10/14/2025 13:03:31,10.001375999999999,9.84 x 1.0164,31216,31266,1024,143.84119240574253,148.03448928168086,249.72193852318495,195,0.5802862454071087,0.04201698660238134,0.20603979176355908,-0.008168702644821257,0.0005000689569083989,0.008168702644821257,0.0005000689569083989,1.5987264879551186,0.10054137553403503,122.41846024765924,7.494173112200339,1-sigma propagated from slope standard error,Run09_analysis.png,ok
Run10.mca,180.0,10/14/2025 13:10:01,10.001375999999999,9.84 x 1.0164,32716,32722,1024,140.6962197487888,145.41367873421942,249.72193852318495,200,0.5502411953222819,0.04874046836075294,0.22188464643591918,-0.008069228161660181,0.0005184569330867544,0.008069228161660181,0.0005184569330867544,1.604513669707044,0.10362504935638778,123.92759009484467,7.9624862500091265,1-sigma propagated from slope standard error,Run10_analysis.png,ok
Run11.mca,180.0,10/14/2025 13:16:33,10.001375999999999,9.84 x 1.0164,29361,29427,1024,140.6962197487888,155.8969209240652,248.67361430420036,178,0.6096977936438194,0.037971344867324855,0.19596641911979554,-0.009042669308778565,0.000545360283175148,0.009042669308778565,0.000545360283175148,1.6983369214856554,0.11129189012282055,110.58681522603138,6.669452880308031,1-sigma propagated from slope standard error,Run11_analysis.png,ok
Run12.mca,180.0,10/14/2025 13:22:19,10.001375999999999,9.84 x 1.0164,26245,26249,1024,149.60697561015772,151.70362404812687,249.72193852318495,188,0.5346954809589036,0.044467378034100925,0.21200358931850652,-0.007946551036402637,0.0005435476009800793,0.007946551036402637,0.0005435476009800793,1.370982502210267,0.11018718885925062,125.84075725670981,8.607563381781997,1-sigma propagated from slope standard error,Run12_analysis.png,ok
Run13.mca,180.0,10/14/2025 13:27:44,10.001375999999999,9.84 x 1.0164,23576,23606,1024,142.26870607726568,148.03448928168086,249.72193852318495,195,0.5857518034468854,0.04668280266548989,0.2171786413959802,-0.008707651988597366,0.0005271035062503843,0.008707651988597366,0.0005271035062503843,1.4110621406819164,0.10597680746844292,114.84152114823787,6.95174411421495,1-sigma propagated from slope standard error,Run13_analysis.png,ok
Run14.mca,180.0,10/14/2025 13:34:14,10.001375999999999,9.84 x 1.0164,22060,22106,1024,149.08281350066542,151.17946193863457,248.67361430420036,187,0.5750129369455856,0.04637561187826852,0.21651090005937362,-0.008852896400289427,0.000559562452380369,0.008852896400289427,0.000559562452380369,1.3802352012314538,0.11298621833590385,112.95738194420835,7.139664443955407,1-sigma propagated from slope standard error,Run14_analysis.png,ok
Run15.mca,180.0,10/14/2025 13:43:20,10.001375999999999,9.84 x 1.0164,20157,20188,1024,139.64789552980423,144.88951662472712,249.72193852318495,201,0.42757739743362067,0.07343988915490113,0.27235634469044656,-0.007701038703527193,0.000631646050615226,0.007701038703527193,0.000631646050615226,1.074269057186178,0.12609928393363484,129.8526131990461,10.6506269409706,1-sigma propagated from slope standard error,Run15_analysis.png,ok
Run16.mca,180.0,10/14/2025 13:50:17,10.001375999999999,9.84 x 1.0164,18588,18639,1024,142.79286818675797,144.88951662472712,248.67361430420036,199,0.4909114862835222,0.06595248772587979,0.25811248735616843,-0.008375253192373656,0.0006076589296211794,0.008375253192373656,0.0006076589296211794,1.1370957433826634,0.12096785531339813,119.39937540163929,8.662913823317467,1-sigma propagated from slope standard error,Run16_analysis.png,ok
Run17.mca,180.0,10/14/2025 13:55:27,10.001375999999999,9.84 x 1.0164,16089,16121,1024,149.60697561015772,152.22778615761916,249.19777641369265,186,0.4225765941760615,0.07679544718131838,0.2786219307643504,-0.008423480911987942,0.0007259006032252158,0.008423480911987942,0.0007259006032252158,0.993908150628949,0.14712286199114685,118.71576732332143,10.23043181467908,1-sigma propagated from slope standard error,Run17_analysis.png,ok
Run18.mca,180.0,10/14/2025 13:59:48,10.001375999999999,9.84 x 1.0164,12979,13032,1024,148.55865139117313,153.27611037660375,246.5769658662312,179,0.3544749213420342,0.13521555334081234,0.3697883349980033,-0.010060701608364527,0.0010204822084853482,0.010060701608364527,0.0010204822084853482,1.101488555442036,0.20588514274983385,99.39664636993051,10.082051247727321,1-sigma propagated from slope standard error,Run18_analysis.png,ok
Run19.mca,180.0,10/14/2025 14:04:28,10.001375999999999,9.84 x 1.0164,10983,11007,1024,137.02708498234279,141.74454396777338,232.42458890993942,174,0.36188700500869864,0.09134287158689083,0.30398190406781106,-0.008644859782306627,0.0008752981899754644,0.008644859782306627,0.0008752981899754644,0.6485629200598485,0.16536835234712197,115.67567608750495,11.71224432243659,1-sigma propagated from slope standard error,Run19_analysis.png,ok
Run20.mca,180.0,10/14/2025 14:09:31,10.001375999999999,9.84 x 1.0164,7721,7735,1024,142.26870607726568,156.42108303355747,229.27961625298568,140,0.3334342686055215,0.159200283984113,0.40188000009534736,-0.013321820785604671,0.0016033946082324333,0.013321820785604671,0.0016033946082324333,1.176570357923418,0.3110750260706579,75.06481404408193,9.034689780267012,1-sigma propagated from slope standard error,Run20_analysis.png,ok
Run21.mca,180.0,10/14/2025 14:14:05,10.001375999999999,9.84 x 1.0164,9176,9199,1024,141.2203818582811,143.84119240574253,246.5769658662312,197,0.2990752849815037,0.17076157901188596,0.4153468187217332,-0.009055533163657467,0.0009927551392454356,0.009055533163657467,0.0009927551392454356,0.5438620949102395,0.19604114701463593,110.42972091508601,12.106374189414613,1-sigma propagated from slope standard error,Run21_analysis.png,ok
Run22.mca,180.0,10/14/2025 14:18:34,10.001375999999999,9.84 x 1.0164,4673,4692,1024,142.26870607726568,152.75194826711146,189.4432959315717,71,0.21138582759812963,0.14303626124149593,0.38364337584299035,-0.018227976105319912,0.004238461677133265,0.018227976105319912,0.004238461677133265,1.3887421466282808,0.7266185804288964,54.86072585470121,12.756494893966957,1-sigma propagated from slope standard error,Run22_analysis.png,ok
Run23.mca,180.0,10/14/2025 14:23:56,10.001375999999999,9.84 x 1.0164,1809,1815,1024,137.55124709183508,166.90432522340325,188.3949717125871,38,0.11159401292716853,0.20949566958539864,0.4702492082882209,-0.0250344316267231,0.011772583410145622,0.0250344316267231,0.011772583410145622,1.7406405811877481,2.0924615358924807,39.94498516725046,18.784355750921442,1-sigma propagated from slope standard error,Run23_analysis.png,ok
Run24.mca,180.0,10/14/2025 14:29:10,10.001375999999999,9.84 x 1.0164,2903,2908,1024,137.55124709183508,219.3205361726322,243.95615531876976,39,0.1720934111622553,0.27248947850186267,0.5359278304976924,-0.03236219391531266,0.011669322482080514,0.03236219391531266,0.011669322482080514,4.985711394036993,2.70121095501029,30.900253629802112,11.142168708581389,1-sigma propagated from slope standard error,Run24_analysis.png,ok
