file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1760474489,2025-10-14,20:41:33,0.000125195,52.195,2.0119261152416357,2.09187e-05,56.324,2.290197607904316,0.000437823,60.245,2.6746832683038786,1.73497e-05,69.017,3.22304737516005,0.000229056,73.694,4.014959828602036,0.000190967,84.718,5.323826102481701,0.000138038,103.251,7.993945905090968
csd_1760474846,2025-10-14,20:47:30,0.000121746,51.666,1.9770878083707606,2.08625e-05,56.403,2.298003120124805,0.00043416,60.32,2.6792448932751896,1.71574e-05,69.147,3.2452411438326934,0.000165192,73.505,3.989244558258642,0.000192092,84.554,5.3043545795393685,0.000131609,103.248,7.993513469740323
csd_1760475207,2025-10-14,20:53:31,0.000102043,52.281,2.017720724907063,1.89186e-05,55.833,2.2570515799256503,0.000395806,60.471,2.6884289648840944,1.64298e-05,68.749,3.191910718384209,0.000199602,73.63,4.007361185502589,0.000182898,84.716,5.3235886448848415,0.000134667,103.204,7.9871710845975255
csd_1760475515,2025-10-14,20:58:39,8.47475e-05,52.543,2.03537407063197,0.000229319,56.16,2.279084572490706,0.000343617,60.547,2.693051411521689,1.56095e-05,68.882,3.2,0.000177914,73.568,4.0,0.000169257,84.716,5.3235886448848415,0.000131953,103.071,7.9679997840522585
csd_1760475798,2025-10-14,21:03:22,7.14913e-05,52.456,2.029512081784387,0.000196904,56.078,2.2735594795539034,0.000308587,60.244,2.6746224466375947,1.49541e-05,69.081,3.23397353819889,0.000123846,73.568,4.0,0.000155294,84.662,5.317177289769686,0.000131334,103.248,7.993513469740323
csd_1760476092,2025-10-14,21:08:16,7.17449e-05,52.456,2.029512081784387,0.000200829,55.997,2.2681017657992566,0.000315948,60.547,2.693051411521689,1.48947e-05,68.749,3.191910718384209,0.000145052,73.63,4.007361185502589,0.000143301,84.77,5.33,0.000126691,103.248,7.993513469740323
csd_1760476356,2025-10-14,21:12:40,3.9883e-05,52.369,2.023650092936803,0.000122917,56.078,2.2735594795539034,0.000263118,60.244,2.6746224466375947,1.46526e-05,68.816,3.1959857700252465,0.000136914,73.63,4.007361185502589,0.000125237,84.662,5.317177289769686,0.000139084,103.204,7.9871710845975255
csd_1760476632,2025-10-14,21:17:17,4.93335e-05,52.283,2.0178554832713753,1.48973e-05,56.242,2.284609665427509,0.000278119,60.321,2.6793057149414734,1.44406e-05,69.083,3.234314980793853,0.000136485,73.507,3.9895860008536075,0.000137553,84.61,5.311003392251385,0.000131683,103.118,7.974774604545699
csd_1760476953,2025-10-14,21:22:37,2.73811e-05,52.018,1.9999999999999996,0.000107155,55.833,2.2570515799256503,0.000233394,60.471,2.6884289648840944,1.55592e-05,68.949,3.2114383269312836,0.000129064,73.568,4.0,0.000115037,84.662,5.317177289769686,0.000131014,103.248,7.993513469740323
csd_1760477239,2025-10-14,21:27:23,1.25926e-05,52.195,2.0119261152416357,7.41143e-06,56.567,2.314206968278731,0.000141934,60.17,2.6701216433325685,1.20744e-05,69.017,3.22304737516005,9.22473e-05,73.632,4.007598643099447,0.000105468,84.772,5.3302882902337645,0.00013099,103.207,7.987603519948171
