file,livetime,start_time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,fit_status
Run11.mca,120.0,07/09/2025 21:39:14,9.998424,9.84 x 1.0161,1426,4251,1024,75.17595606225267,108.72233106975916,246.0528037567389,239,0.3671736570500489,0.22541767172315494,0.47678079927390293,-0.009618083058979394,0.0008202020819905128,0.009618083058979394,0.0008202020819905128,-0.24078672791171055,0.14440211765358132,103.97082182258814,8.866328560714308,1-sigma propagated from slope standard error,Run11_analysis.png,ok
Run12.mca,120.0,07/09/2025 21:44:42,9.998424,9.84 x 1.0161,2360,6078,1024,76.22428028123724,117.1089248216358,248.1494521947081,243,0.38980897008021864,0.19851281855958344,0.4473926998088319,-0.009451589945502287,0.0007617340083619708,0.009451589945502287,0.0007617340083619708,0.26785854659468394,0.14095528175968394,105.8023047726344,8.526947759381525,1-sigma propagated from slope standard error,Run12_analysis.png,ok
Run13.mca,120.0,07/09/2025 21:48:50,9.998424,9.84 x 1.0161,2755,6774,1024,76.22428028123724,124.44719435452784,249.72193852318495,234,0.3568204286456351,0.20075706722171457,0.44998636823165605,-0.009280894867449764,0.0008180637078796389,0.009280894867449764,0.0008180637078796389,0.40389015628493513,0.15491101764389562,107.74823056203667,9.497458840978199,1-sigma propagated from slope standard error,Run13_analysis.png,ok
Run14.mca,120.0,07/09/2025 21:53:13,9.998424,9.84 x 1.0161,2184,5718,1024,76.22428028123724,109.77065528874374,249.72193852318495,257,0.42455512775043713,0.19424910980540136,0.4424620121945472,-0.009504344488945392,0.0006929260614972144,0.009504344488945392,0.0006929260614972144,0.1257541771031396,0.12606669032894652,105.21504151739354,7.670833523943862,1-sigma propagated from slope standard error,Run14_analysis.png,ok
Run15.mca,120.0,07/09/2025 21:57:09,9.998424,9.84 x 1.0161,1501,3909,1024,76.22428028123724,120.77805958808182,249.72193852318495,222,0.3473758178092291,0.2236731678887548,0.47508584521548014,-0.009528327730971915,0.0008805157647034982,0.009528327730971915,0.0008805157647034982,-0.18504229498066463,0.16212406211016578,104.95021038681227,9.698481975400203,1-sigma propagated from slope standard error,Run15_analysis.png,ok
Run16.mca,120.0,07/09/2025 22:02:28,9.998424,9.84 x 1.0161,1698,4243,1024,76.22428028123724,128.64049123046615,249.72193852318495,218,0.353052232913756,0.24154306052567295,0.493740387597931,-0.010488955295152692,0.0009660964509234329,0.010488955295152692,0.0009660964509234329,0.13521791935147728,0.1835419850083173,95.33837945349376,8.781243454186257,1-sigma propagated from slope standard error,Run16_analysis.png,ok
Run17.mca,120.0,07/09/2025 22:09:26,9.998424,9.84 x 1.0161,2154,5651,1024,75.70011817174495,118.68141115011267,243.95615531876976,226,0.4257891088631104,0.16807238116921802,0.4117924567420553,-0.010015722494770663,0.0007771354358569335,0.010015722494770663,0.0007771354358569335,0.2798757417787748,0.14130067237983118,99.84302186109018,7.746974853966172,1-sigma propagated from slope standard error,Run17_analysis.png,ok
Run18.mca,120.0,07/09/2025 22:13:47,9.998424,9.84 x 1.0161,2511,6393,1024,76.22428028123724,123.92303224503556,242.9078310997852,221,0.428862465576725,0.2190977582829173,0.4702112834169596,-0.011974356346510649,0.0009337733027206507,0.011974356346510649,0.0009337733027206507,0.7399265501694224,0.17274378099115364,83.51179562911555,6.512340451890348,1-sigma propagated from slope standard error,Run18_analysis.png,ok
Run19.mca,120.0,07/09/2025 22:17:35,9.998424,9.84 x 1.0161,1379,3329,1024,75.70011817174495,121.30222169757411,240.28702055232375,208,0.24683651820999386,0.1840040192736921,0.4310341820120036,-0.007443291610137734,0.0009058814051876745,0.007443291610137734,0.0009058814051876745,-0.5804795580814024,0.16270495280309333,134.3491632973245,16.350885496385462,1-sigma propagated from slope standard error,Run19_analysis.png,ok
Run21.mca,120.0,07/09/2025 22:28:22,9.998424,9.84 x 1.0161,1283,3194,1024,76.22428028123724,135.9787607633582,240.81118266181602,183,0.23733398446766185,0.23628640752300775,0.48877122158904646,-0.009062220108802628,0.0012074872426779983,0.009062220108802628,0.0012074872426779983,-0.32603589255058996,0.2267603815925088,110.34823564135742,14.703249886806152,1-sigma propagated from slope standard error,Run21_analysis.png,ok
