file,livetime,start_time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,fit_status
Run30.mca,92.999,05/21/2025 04:33:59,9.998424,9.84 x 1.0161,7098,13948,1024,148.03448928168086,150.13113771965,249.72193852318495,191,0.34694937229552125,0.10272660490616194,0.3222012708328956,-0.008083485796706319,0.0008066927429859287,0.008083485796706319,0.0008066927429859287,1.4675906672486374,0.16295562452683987,123.70900687515997,12.345559898039316,1-sigma propagated from slope standard error,Run30_analysis.png,ok
Run31.mca,113.743,05/21/2025 04:55:40,9.998424,9.84 x 1.0161,8287,17021,1024,143.31703029625024,154.32443459558831,249.72193852318495,183,0.3921688540614515,0.06634369660976601,0.25899184568305605,-0.007471801087459791,0.0006914184110002507,0.007471801087459791,0.0006914184110002507,1.3920370453188715,0.14098849141855913,133.83653931557922,12.384838175451275,1-sigma propagated from slope standard error,Run31_analysis.png,ok
Run32.mca,90.99,05/21/2025 05:01:37,9.998424,9.84 x 1.0161,7170,14881,1024,149.60697561015772,153.80027248609602,249.72193852318495,184,0.33939141758680813,0.09575681710610931,0.311141591275678,-0.007966668817694627,0.0008238776989945046,0.007966668817694627,0.0008238776989945046,1.5332529501805152,0.1678016014969081,125.52297866065648,12.981031996734124,1-sigma propagated from slope standard error,Run32_analysis.png,ok
Run33.mca,115.739,05/21/2025 05:13:54,9.998424,9.84 x 1.0161,9970,20637,1024,146.46200295320398,150.13113771965,249.72193852318495,191,0.38128929817300994,0.06048408213464407,0.247232937392727,-0.006680387054754827,0.0006189951265749169,0.006680387054754827,0.0006189951265749169,1.3743870617269185,0.12503984733608214,149.69192530367545,13.870240076080773,1-sigma propagated from slope standard error,Run33_analysis.png,ok
Run34.mca,100.889,05/21/2025 05:24:43,9.998424,9.84 x 1.0161,9707,20392,1024,141.2203818582811,150.13113771965,246.5769658662312,185,0.49380240859038094,0.04904868347054898,0.22267630016690024,-0.007814296001519986,0.000584854382285912,0.007814296001519986,0.000584854382285912,1.7058673390828183,0.11715774201287892,127.97058107416031,9.577850023897106,1-sigma propagated from slope standard error,Run34_analysis.png,ok
Run35.mca,91.988,05/21/2025 05:40:38,9.998424,9.84 x 1.0161,15810,34408,1024,149.08281350066542,153.80027248609602,249.72193852318495,184,0.5910230817205835,0.03683255400222615,0.1929697057646872,-0.008286713603933562,0.0005109681303268595,0.008286713603933562,0.0005109681303268595,2.383569389351573,0.10407038652383743,120.67510086571798,7.440963162657344,1-sigma propagated from slope standard error,Run35_analysis.png,ok
Run36.mca,90.97,05/21/2025 05:57:47,9.998424,9.84 x 1.0161,10513,21310,1024,134.40627443488134,145.93784084371168,248.67361430420036,197,0.5108695560945848,0.040844070672668105,0.20313292253603007,-0.006929015650814932,0.0004855249726438722,0.006929015650814932,0.0004855249726438722,1.713665108277329,0.09688392421894232,144.32064385399224,10.112731763120555,1-sigma propagated from slope standard error,Run36_analysis.png,ok
Run37.mca,91.007,05/21/2025 06:07:11,9.998424,9.84 x 1.0161,11427,22185,1024,149.60697561015772,154.8485967050806,249.72193852318495,182,0.3139621574237613,0.05224780978034085,0.22984416677419164,-0.0056151172346678236,0.0006186684362907164,0.0056151172346678236,0.0006186684362907164,1.5584997534771037,0.12630188010881266,178.09067170066976,19.621865897789153,1-sigma propagated from slope standard error,Run37_analysis.png,ok
Run38.mca,100.871,05/21/2025 06:25:45,9.998424,9.84 x 1.0161,11795,22206,1024,146.46200295320398,152.75194826711146,249.19777641369265,185,0.4213038619585472,0.037874849276351784,0.19567519529906774,-0.005932086846201645,0.0005139365769484015,0.005932086846201645,0.0005139365769484015,1.5355696591117998,0.10428540685492847,168.57474037830494,14.604763429157414,1-sigma propagated from slope standard error,Run38_analysis.png,ok
Run39.mca,90.006,05/21/2025 06:33:16,9.998424,9.84 x 1.0161,4174,8425,1024,148.55865139117313,153.80027248609602,247.6252900852158,180,0.29702330283857037,0.12921521965928381,0.36147901192178494,-0.008579082193699229,0.0009892499351682497,0.008579082193699229,0.0009892499351682497,1.134717666933744,0.20037479449540876,116.5625853001425,13.4407769208572,1-sigma propagated from slope standard error,Run39_analysis.png,ok
Run40.mca,94.954,05/21/2025 06:37:05,9.998424,9.84 x 1.0161,11490,22488,1024,140.17205763929653,142.26870607726568,248.1494521947081,203,0.41232655077801716,0.04815300207337063,0.22052695169153222,-0.0059840957045221846,0.0005039040935000727,0.0059840957045221846,0.0005039040935000727,1.5747470194851443,0.09957693410844921,167.109626813672,14.071837947217888,1-sigma propagated from slope standard error,Run40_analysis.png,ok
Run41.mca,91.958,05/21/2025 06:42:09,9.998424,9.84 x 1.0161,9791,19776,1024,140.6962197487888,150.13113771965,249.72193852318495,191,0.48141859481403815,0.05293803742813244,0.23129684023001224,-0.007670690558386143,0.000579096047656175,0.007670690558386143,0.000579096047656175,1.7852048024675713,0.11698005086489625,130.36635911570298,9.841961781223603,1-sigma propagated from slope standard error,Run41_analysis.png,ok
Run42.mca,91.005,05/21/2025 06:47:39,9.998424,9.84 x 1.0161,8227,16675,1024,144.88951662472712,148.55865139117313,246.0528037567389,187,0.353325524547482,0.07621305658087518,0.277555366579147,-0.007211887426443848,0.0007173290654270496,0.007211887426443848,0.0007173290654270496,1.5148822804939568,0.14298108354335468,138.65995693905276,13.79178728699199,1-sigma propagated from slope standard error,Run42_analysis.png,ok
Run43.mca,96.915,05/21/2025 06:53:01,9.998424,9.84 x 1.0161,6608,14020,1024,141.2203818582811,143.31703029625024,249.72193852318495,204,0.4083992092201202,0.08110871310654018,0.28620232296742715,-0.007665877565679277,0.0006491695202214425,0.007665877565679277,0.0006491695202214425,1.3052542334634512,0.12913857276606658,130.44820914921428,11.046745871115155,1-sigma propagated from slope standard error,Run43_analysis.png,ok
Run44.mca,92.973,05/21/2025 06:59:25,9.998424,9.84 x 1.0161,3945,9193,1024,142.26870607726568,151.17946193863457,245.00447953775435,180,0.34950298887902553,0.1599818008507934,0.40221803685931296,-0.010764584753042863,0.0011007393341350353,0.010764584753042863,0.0011007393341350353,1.4307765968765263,0.22009893339157985,92.8972201846733,9.499263244703247,1-sigma propagated from slope standard error,Run44_analysis.png,ok
Run45.mca,91.969,05/21/2025 07:07:40,9.998424,9.84 x 1.0161,2282,5819,1024,130.7371396684353,132.83378810640446,249.72193852318495,219,0.317754983474692,0.1981962517762966,0.4472392484353929,-0.009043425618709756,0.0008995537218346904,0.009043425618709756,0.0008995537218346904,0.48712498157692596,0.173830330343022,110.57756674982993,10.999201620616091,1-sigma propagated from slope standard error,Run45_analysis.png,ok
