file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1789863796,2026-09-20,00:23:23,6.19055,49.687,2.14637087156904,51.360499999999995,53.109,2.3759558532864897,196.72299999999998,57.542,2.719489181103627,144.082,63.068,3.1637410186710047,150.381,70.746,3.8485462635701144,148.836,81.846,5.34141931473737,126.29500000000002,100.707,8.036848368631404
csd_1789864638,2026-09-20,00:37:24,4.94338,49.595,2.142233695165535,55.555099999999996,53.11,2.3777726058238358,227.642,57.463,2.712969876527292,174.109,63.069,3.1648202594284207,180.767,70.747,3.849102121889734,172.981,81.905,5.347549910705582,116.857,100.71,8.033785225625138
csd_1789865541,2026-09-20,00:52:28,3.15853,49.597,2.1446335101660914,39.704499999999996,53.112,2.3803206672591997,205.336,57.465,2.7157863155753623,174.04000000000002,62.997,3.163248553158509,198.65,70.684,3.8414503081505766,182.053,81.907,5.352012991584532,119.032,100.666,8.033181164271825
csd_1789866400,2026-09-20,01:06:47,2.67857,49.597,2.1446580767760346,34.069799999999994,53.112,2.3805977439740547,181.764,57.465,2.7164228029050985,171.183,63.071,3.1689555423363394,197.717,70.618,3.831799145862898,182.041,81.907,5.355473874960029,123.449,100.62,8.032750889961582
csd_1789867140,2026-09-20,01:19:06,2.4244399999999997,49.687,2.155823623571961,39.1139,53.109,2.385168554478418,185.197,57.381,2.71214526262918,179.144,62.994,3.1675471706706064,234.782,70.615,3.8334470543424697,190.04,81.902,5.354301388663498,118.161,100.661,8.03339056921583
csd_1789867869,2026-09-20,01:31:15,3.49897,49.595,2.144660723051056,41.806,53.11,2.3803492902579935,177.22500000000002,57.463,2.7157595383693263,150.178,62.996,3.1633726896075087,181.818,70.682,3.8413059666120253,173.973,81.905,5.352013530170675,120.266,100.664,8.033198984982473
csd_1789868597,2026-09-20,01:43:24,5.44853,49.595,2.147547418768328,48.322,53.11,2.383191672502066,194.78400000000002,57.383,2.7104858975423842,148.323,62.996,3.1660678500884183,180.29,70.682,3.8438736640663764,173.303,81.848,5.347402380795619,121.148,100.664,8.03497853500513
csd_1789869352,2026-09-20,01:55:58,6.17072,49.598,2.1433552831618217,53.198800000000006,53.113,2.3790243174845025,196.586,57.386,2.706439303040977,147.40599999999998,63.073,3.166525336116747,174.1,70.751,3.8516128145750357,164.934,81.909,5.350632038593135,120.658,100.669,8.031766190189611
csd_1789870244,2026-09-20,02:10:50,17.8627,49.597,2.1392394705289353,111.25699999999999,53.112,2.3752335399860827,267.648,57.465,2.7111360324495823,180.709,63.071,3.1637731155193753,208.213,70.749,3.8495879925140506,172.665,81.963,5.357579377077665,102.026,100.62,8.028689942453239
csd_1789871009,2026-09-20,02:23:35,17.8986,49.592,2.1365459630158887,110.71600000000001,53.106,2.372270097321262,266.761,57.459,2.707710526644349,181.42200000000003,63.138,3.1647427872234952,205.729,70.807,3.8559470035350616,172.317,82.011,5.358442250804164,100.82000000000001,100.656,8.026887334471663
csd_1789871876,2026-09-20,02:38:02,11.164200000000001,49.599,2.137876086604104,87.16590000000001,53.114,2.374121166465785,248.56599999999997,57.468,2.7105393901803754,181.367,63.074,3.163532567415391,215.811,70.753,3.8505744276492515,183.554,81.967,5.359927482958413,102.983,100.579,8.02730496533078
csd_1789872609,2026-09-20,02:50:16,9.40993,49.594,2.139257494215832,77.80560000000001,53.109,2.37526571228869,232.484,57.462,2.71110211462565,180.91799999999998,63.068,3.163896036899495,213.34699999999998,70.746,3.84943596112029,189.159,81.959,5.357600512482987,105.57,100.615,8.0286996625829
csd_1789873426,2026-09-20,03:03:52,4.69466,49.595,2.1451422158750457,42.6847,53.197,2.3867886580052464,196.264,57.383,2.7081505034409186,165.476,62.996,3.163788951726505,190.5,70.682,3.8416788189478352,174.91899999999998,81.905,5.3522896480784565,114.225,100.664,8.033303419801044
csd_1789874208,2026-09-20,03:16:55,5.15567,49.597,2.145857277780716,53.1087,53.112,2.3816859749213224,209.505,57.384,2.709193241658195,163.53799999999998,62.997,3.1650840419349713,191.215,70.684,3.8436930855964717,179.539,81.907,5.3551629254347,124.836,100.62,8.031180730454333
csd_1789875084,2026-09-20,03:31:31,11.7487,49.595,2.1442142444996377,82.30409999999999,53.11,2.380018475092204,234.34199999999998,57.383,2.707534897369268,160.291,63.069,3.1679526889306593,187.774,70.682,3.841692111108077,160.37800000000001,81.961,5.359919494597746,114.782,100.618,8.028882332902034
csd_1789875889,2026-09-20,03:44:55,12.9469,49.595,2.1446327132098526,86.6217,53.11,2.3805167226986477,228.143,57.383,2.7081439525663997,154.68599999999998,63.069,3.168717515816546,179.79399999999998,70.682,3.8426848821123194,158.219,81.905,5.354645184134021,114.62400000000001,100.618,8.031291742672064
csd_1789876725,2026-09-20,03:58:51,14.1958,49.598,2.1445590956867093,93.6247,53.113,2.3804307438641956,239.15699999999998,57.386,2.708127220845859,152.529,63.073,3.168608807817674,165.465,70.686,3.84296914271128,153.673,81.909,5.354593271959127,115.69800000000001,100.623,8.03127081280187
csd_1789877421,2026-09-20,04:10:27,15.619400000000002,49.597,2.1471374978919426,93.8209,53.112,2.3824845776263452,243.654,57.384,2.709322997856279,154.179,63.071,3.1688623318794633,165.14000000000001,70.684,3.841505927530937,156.527,81.907,5.349888992126612,116.08900000000001,100.712,8.033935172980357
csd_1789878220,2026-09-20,04:23:46,22.5639,49.595,2.1368136426850555,120.101,53.11,2.3726587690024257,277.832,57.463,2.7082918176114523,187.461,63.143,3.16531898658165,204.795,70.813,3.8573903909698637,179.535,81.961,5.353076595232471,113.27799999999999,100.664,8.029263440602133
