file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1789975692,2026-09-21,07:28:18,29.378800000000002,49.503,2.1366314838864477,124.02100000000002,53.024,2.373141899112414,226.66799999999998,57.384,2.707385410731599,129.693,62.997,3.16422032817736,137.476,70.749,3.8555723446710344,130.411,81.907,5.3588347080593115,112.814,100.528,8.026845309248285
csd_1789976921,2026-09-21,07:48:47,62.43730000000001,49.503,2.1346427692972494,171.401,53.112,2.377106025776479,239.21200000000002,57.384,2.70514925985122,130.422,63.071,3.166382578784364,129.95,70.749,3.8528384256577466,118.796,81.907,5.355449086716222,96.9413,100.574,8.029074623213962
csd_1789977761,2026-09-21,08:02:47,31.17,49.597,2.148288610805781,104.665,53.024,2.3780418689771516,177.885,57.384,2.711551129924577,108.85600000000001,62.997,3.167382493573906,115.55,70.684,3.8459030637832425,111.678,81.85,5.350276677555831,94.8104,100.62,8.032844766185288
csd_1789978852,2026-09-21,08:20:59,1.90496,49.598,2.1569577916287206,17.9456,53.026,2.387570927714763,124.71,57.224,2.705915661250892,95.1959,62.852,3.1704615269166445,114.48700000000001,70.554,3.837629511354984,137.50300000000001,81.682,5.349465688290043,127.478,100.439,8.034956684472673
csd_1789979683,2026-09-21,08:34:49,,,,9.92739,52.852,2.3765961918453065,70.37230000000001,57.306,2.715319976988844,97.5663,62.927,3.176377917179164,106.315,70.491,3.828066190787005,140.967,81.741,5.358513933331749,142.394,100.395,8.031125789867943
csd_1789984279,2026-09-21,09:51:25,33.3237,49.502,2.1362966093640208,147.965,53.023,2.372517979733705,250.164,57.383,2.7063242362530566,144.428,63.069,3.167174917943515,149.033,70.747,3.8528716757980526,146.671,81.961,5.36120263613572,105.75699999999999,100.572,8.02590855413595
csd_1790017690,2026-09-21,19:08:17,1.80873,49.129,2.1533586327127185,23.561899999999998,52.675,2.3916489151165363,126.85999999999999,56.981,2.710484484291231,123.42599999999999,62.557,3.1825072977977893,134.928,70.226,3.8124436567295286,150.867,81.399,5.3513330374409325,160.485,100.162,8.03758260862398
csd_1790018425,2026-09-21,19:20:31,7.58266,49.222,2.157278214675902,63.078599999999994,52.762,2.3943067989210722,242.884,57.061,2.7138013265590444,175.076,62.629,3.1801126467553953,191.728,70.29,3.8139158849578596,165.635,81.453,5.341309940340638,138.093,100.39,8.042553402465993
csd_1790019186,2026-09-21,19:33:13,14.0712,49.224,2.1550309750131618,107.934,52.765,2.392852277662963,297.241,56.982,2.705114400298123,213.579,62.558,3.176411894661144,230.953,70.293,3.8170852521381233,165.398,81.571,5.362937359137572,109.126,100.211,8.031598816102095
csd_1790019884,2026-09-21,19:44:50,26.738,49.222,2.145834403694597,132.809,52.762,2.3847386812082174,266.15900000000005,56.979,2.698422971263865,203.228,62.629,3.176762896096392,211.437,70.356,3.8271782880626684,185.362,81.624,5.37595802386685,109.835,100.021,8.022939139502004
csd_1790021176,2026-09-21,20:06:23,4.23127,49.125,2.1549725675048728,30.1686,52.759,2.3986089473107843,169.355,57.058,2.7184890260162167,159.55700000000002,62.552,3.1810175137006476,163.099,70.154,3.7968219965952135,173.297,81.449,5.349778723274676,191.11399999999998,100.293,8.041283793102453
csd_1790021952,2026-09-21,20:19:19,8.67334,49.037,2.1439907740608275,66.4815,52.678,2.3890912041860304,222.39499999999998,56.984,2.708623731994182,163.04500000000002,62.56,3.181417840359407,178.287,70.229,3.8128786107553343,164.661,81.46,5.36158064935546,128.732,100.074,8.032407963349584
csd_1790022640,2026-09-21,20:30:47,10.3898,49.128,2.1571922506018955,72.0103,52.674,2.39509252211246,237.166,56.898,2.705080498485784,180.637,62.555,3.184608709440507,190.309,70.224,3.8132951579649115,174.46900000000002,81.396,5.34966586194111,133.099,100.205,8.038257250055242
csd_1790023424,2026-09-21,20:43:50,16.104300000000002,49.13,2.1479565006495336,95.00739999999999,52.765,2.3921835377452276,299.675,56.982,2.7046234234027366,187.09,62.632,3.1808016468935865,196.72400000000002,70.293,3.8172272924582713,192.027,81.514,5.357024025835266,134.35899999999998,100.211,8.034140073664922
csd_1790024148,2026-09-21,20:55:54,17.832,49.034,2.1411816467545925,117.08200000000001,52.674,2.386426900369906,305.30899999999997,56.898,2.697785113721581,187.054,62.629,3.1840623618031443,194.46099999999998,70.29,3.822487904699419,180.381,81.51,5.367982068923812,106.662,100.021,8.027255650482125
csd_1790024857,2026-09-21,21:07:44,19.1281,49.129,2.1568820914515814,120.021,52.499,2.382459167220477,314.231,56.9,2.7044649710091773,198.64700000000002,62.631,3.188134811351785,208.204,70.292,3.8234640813803757,171.106,81.455,5.3538873120433905,132.213,100.208,8.033589656994796
