file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1761210126,2025-10-23,09:02:10,8.99196e-06,52.544,2.035441449814126,2.97313e-05,56.242,2.284609665427509,6.32096e-05,60.321,2.6793057149414734,2.68077e-06,68.95,3.2116090482287665,5.12296e-05,73.694,4.014959828602036,7.15951e-05,84.718,5.323826102481701,8.75274e-05,103.339,8.0
csd_1761210643,2025-10-23,09:10:46,1.03957e-05,52.544,2.035441449814126,3.28274e-05,56.324,2.290197607904316,6.59484e-05,60.548,2.6931122331879735,3.43237e-06,68.818,3.1961074133578147,6.41312e-05,73.756,4.022321014104625,7.95675e-05,84.772,5.3302882902337645,8.84507e-05,103.251,7.993945905090968
csd_1761211114,2025-10-23,09:18:37,7.64338e-06,51.667,1.9771528998242527,2.38654e-05,56.242,2.284609665427509,6.09649e-05,60.397,2.683928161579068,3.06142e-06,68.818,3.1961074133578147,6.40638e-05,73.507,3.9895860008536075,8.04513e-05,84.718,5.323826102481701,9.16016e-05,103.118,7.974774604545699
csd_1761211597,2025-10-23,09:26:40,1.044e-05,52.546,2.0355762081784388,3.57277e-05,55.918,2.2627788104089217,8.56311e-05,60.55,2.6932338765205412,4.43606e-06,68.952,3.211950490823729,8.07422e-05,73.758,4.0225584717014815,0.000103324,84.774,5.330576580467528,8.99421e-05,103.298,8.0
csd_1761212233,2025-10-23,09:37:16,1.06699e-05,52.37,2.023717472118959,3.28518e-05,55.916,2.2626440520446094,6.68526e-05,60.473,2.6885506082166626,3.15771e-06,69.017,3.22304737516005,6.55997e-05,73.756,4.022321014104625,8.20602e-05,84.556,5.304592037136226,9.18159e-05,103.118,7.974774604545699
csd_1761213396,2025-10-23,09:56:39,1.40734e-05,52.369,2.023650092936803,4.23386e-05,55.915,2.2625766728624535,0.000102685,60.471,2.6884289648840944,4.57573e-06,68.882,3.2,0.000101389,73.816,4.029444742010356,9.99492e-05,84.716,5.3235886448848415,7.70905e-05,103.469,8.0
csd_1761214095,2025-10-23,10:08:18,9.12609e-06,51.932,1.9944021349996746,4.93707e-05,56.08,2.2736942379182152,0.000118608,60.548,2.6931122331879735,7.12501e-06,68.884,3.2003414425949632,0.00012771,73.694,4.014959828602036,9.13633e-05,84.826,5.338072126545375,6.56081e-05,103.207,7.987603519948171
csd_1761214594,2025-10-23,10:16:37,1.78915e-05,52.456,2.029512081784387,3.12904e-05,55.997,2.2681017657992566,3.34809e-05,60.32,2.6792448932751896,8.99743e-06,68.949,3.2114383269312836,0.000120035,73.816,4.029444742010356,0.00014908,84.77,5.33,8.80932e-05,103.337,8.0
csd_1761215044,2025-10-23,10:24:07,9.15427e-06,51.933,1.9944672264531662,3.191e-05,55.507,2.2350859665427505,7.8381e-05,60.625,2.697795501491852,5.03726e-06,69.151,3.2459240290226195,9.56625e-05,73.696,4.015197286198893,9.8832e-05,84.72,5.3240635600785575,7.93116e-05,103.298,8.0
csd_1761215724,2025-10-23,10:35:27,1.04933e-05,52.366,2.0234479553903344,3.37017e-05,56.075,2.273357342007435,9.83857e-05,60.619,2.6974305714941473,4.20202e-06,68.945,3.2107554417413553,9.46446e-05,73.75,4.021608641314051,0.000102887,84.765,5.329406356007857,9.85597e-05,103.331,8.0
csd_1761216424,2025-10-23,10:47:07,1.17461e-05,52.02,2.0001347583643123,2.62303e-05,56.161,2.2791519516728624,5.10751e-05,60.397,2.683928161579068,3.84637e-06,69.149,3.2455825864276564,7.54364e-05,73.507,3.9895860008536075,9.31775e-05,84.718,5.323826102481701,0.000102951,103.295,8.0
csd_1761217082,2025-10-23,10:58:06,1.12592e-05,52.192,2.0117239776951674,3.16885e-05,56.321,2.2899326208178437,6.41883e-05,60.47,2.68836814321781,2.62201e-06,68.814,3.195864126692678,5.1597e-05,73.628,4.007123727905731,7.26955e-05,84.821,5.3373514009609675,9.43182e-05,103.113,7.974053878961291
csd_1761218331,2025-10-23,11:18:54,2.3803e-06,52.106,2.0059293680297396,1.07618e-06,56.078,2.2735594795539034,8.17986e-06,60.016,2.6549817992719706,4.17936e-06,68.949,3.2114383269312836,8.42585e-05,73.63,4.007361185502589,9.94848e-05,84.77,5.33,0.00011823,103.337,8.0
csd_1761218710,2025-10-23,11:25:13,2.76968e-06,52.109,2.0061315055762083,1.09741e-05,56.244,2.2847444237918215,2.75472e-05,60.171,2.6701824649988524,4.00717e-06,69.018,3.2232180964575328,7.31773e-05,73.509,3.9899274434485705,9.33287e-05,84.72,5.3240635600785575,9.87893e-05,103.342,8.0
csd_1761219294,2025-10-23,11:34:57,4.42197e-06,52.369,2.023650092936803,1.78913e-05,56.241,2.284542286245353,3.93273e-05,60.471,2.6884289648840944,3.37303e-06,68.949,3.2114383269312836,7.31904e-05,73.754,4.022083556507767,9.06634e-05,84.77,5.33,9.56006e-05,103.337,8.0
csd_1761219838,2025-10-23,11:44:01,9.47189e-06,52.63,2.041236059479554,3.07998e-05,56.241,2.284542286245353,7.37049e-05,60.622,2.6976130364929998,2.96659e-06,69.015,3.222705932565087,6.26623e-05,73.816,4.029444742010356,8.1224e-05,84.878,5.3455676726232255,9.49081e-05,103.248,7.993513469740323
csd_1761220405,2025-10-23,11:53:27,9.8699e-06,52.366,2.0234479553903344,3.06867e-05,56.319,2.289797862453532,5.64597e-05,60.619,2.6974305714941473,2.44959e-06,68.613,3.183638971769566,4.86246e-05,73.75,4.021608641314051,6.71044e-05,84.765,5.329406356007857,8.88114e-05,103.243,7.9927927441559135
csd_1761221184,2025-10-23,12:06:27,3.45666e-06,52.634,2.0415055762081784,1.43568e-05,56.082,2.273828996282528,3.50256e-05,60.324,2.679488179940326,2.33485e-06,68.555,3.180111315125086,4.39951e-05,73.511,3.9902688860435336,6.01634e-05,84.722,5.324301017675415,0.0001003,103.3,8.0
csd_1761222289,2025-10-23,12:24:52,2.14725e-06,52.283,2.0178554832713753,1.31321e-06,55.506,2.2350185873605946,1.81132e-05,59.941,2.6475715028601146,3.39709e-06,68.551,3.1798680284599494,7.86618e-05,73.756,4.022321014104625,0.000111348,84.826,5.338072126545375,0.000121651,103.339,8.0
csd_1761222673,2025-10-23,12:31:16,2.47253e-06,52.634,2.0415055762081784,8.53554e-06,56.082,2.273828996282528,4.79433e-05,60.097,2.662984919396776,4.01054e-06,69.219,3.2575330772513853,8.85099e-05,73.635,4.007954829494734,9.94035e-05,84.83,5.338648707012903,0.000115707,103.345,8.0
csd_1761223027,2025-10-23,12:37:10,6.13557e-06,52.285,2.0179902416356876,2.79173e-05,56.001,2.268371282527881,8.15878e-05,60.551,2.693294698186826,4.18504e-06,68.821,3.196289878356667,8.48513e-05,73.759,4.022677200499911,0.000104184,84.776,5.330864870701291,0.000112204,103.3,8.0
csd_1761223489,2025-10-23,12:44:52,4.74532e-06,51.221,1.9481221115667506,1.84549e-05,55.997,2.2681017657992566,5.30501e-05,59.94,2.647472698907956,3.08014e-06,69.015,3.222705932565087,7.10676e-05,73.319,3.9574903969270174,8.92187e-05,84.662,5.317177289769686,0.000101123,103.337,8.0
csd_1761223854,2025-10-23,12:50:57,9.1283e-06,51.844,1.9886740870923645,3.11172e-05,56.161,2.2791519516728624,6.54011e-05,60.699,2.7022963047968784,3.44266e-06,69.083,3.234314980793853,7.41971e-05,73.694,4.014959828602036,9.03572e-05,84.718,5.323826102481701,9.63184e-05,103.295,8.0
csd_1761224384,2025-10-23,12:59:47,4.36566e-06,52.283,2.0178554832713753,1.46291e-05,55.916,2.2626440520446094,4.11737e-05,60.321,2.6793057149414734,2.62676e-06,69.083,3.234314980793853,5.98082e-05,73.569,4.000118728798429,7.07141e-05,84.718,5.323826102481701,8.87101e-05,103.251,7.993945905090968
csd_1761224950,2025-10-23,13:09:13,7.72911e-06,52.373,2.0239196096654273,2.89408e-05,55.837,2.2573210966542754,6.7639e-05,60.249,2.6749265549690153,6.29669e-06,68.954,3.212291933418692,8.68118e-05,73.511,3.9902688860435336,9.01101e-05,84.722,5.324301017675415,9.34851e-05,103.212,7.988324245532581
csd_1761225472,2025-10-23,13:17:55,9.32863e-06,52.106,2.0059293680297396,3.84016e-05,55.915,2.2625766728624535,9.10137e-05,60.016,2.6549817992719706,4.70852e-06,69.147,3.2452411438326934,9.01924e-05,73.568,4.0,9.11908e-05,84.5,5.297943224424211,8.6551e-05,103.248,7.993513469740323
csd_1761226138,2025-10-23,13:29:02,1.18795e-05,52.283,2.0178554832713753,5.07923e-05,56.08,2.2736942379182152,0.000102197,60.397,2.683928161579068,5.04656e-06,69.215,3.2568501920614596,0.000101837,73.632,4.007598643099447,0.000116014,84.772,5.3302882902337645,8.95994e-05,103.295,8.0
csd_1761226648,2025-10-23,13:37:30,7.94729e-06,51.933,1.9944672264531662,2.3897e-05,55.999,2.268236524163569,7.58412e-05,60.323,2.6794273582740415,6.52616e-06,68.819,3.196168235024099,0.000111202,73.82,4.02991965720407,0.000125612,84.72,5.3240635600785575,9.96524e-05,103.386,8.0
csd_1761227387,2025-10-23,13:49:50,3.24295e-06,52.021,2.0002021375464683,1.59681e-05,55.672,2.2462035315985127,8.32796e-05,60.171,2.6701824649988524,6.10551e-06,68.62,3.184064723433555,0.000136201,73.82,4.02991965720407,0.000125754,84.882,5.3461442530907535,9.11994e-05,103.563,8.0
csd_1761227876,2025-10-23,13:57:59,1.64926e-06,51.666,1.9770878083707606,2.82165e-06,55.505,2.2349512081784386,2.76435e-05,60.092,2.6624908996359853,4.64342e-06,69.147,3.2452411438326934,0.000106377,73.63,4.007361185502589,0.000120422,84.662,5.317177289769686,0.000117692,103.425,8.0
csd_1761231586,2025-10-23,14:59:49,4.52662e-05,52.546,2.0355762081784388,0.000105496,56.325,2.2902964118564744,0.000139039,60.625,2.697795501491852,4.23325e-06,69.151,3.2459240290226195,7.09567e-05,73.571,4.000356186395287,7.45672e-05,84.612,5.311240849848241,0.000105278,103.254,7.994378340441614
csd_1761234182,2025-10-23,15:43:05,3.99538e-05,52.37,2.023717472118959,0.000100802,56.405,2.298200728029121,0.000142313,60.473,2.6885506082166626,3.58779e-06,69.017,3.22304737516005,6.58299e-05,73.88,4.0370433851098015,6.98802e-05,84.826,5.338072126545375,0.000104114,103.339,8.0
csd_1761239630,2025-10-23,17:13:53,1.36069e-05,51.932,1.9944021349996746,6.67609e-05,56.324,2.290197607904316,8.63931e-05,60.473,2.6885506082166626,1.03098e-05,69.017,3.22304737516005,8.04077e-05,73.632,4.007598643099447,6.53759e-05,84.88,5.345855962856988,8.01019e-05,103.56,8.0
csd_1761241616,2025-10-23,17:46:59,1.83302e-05,52.28,2.017653345724907,1.62378e-05,56.077,2.273492100371747,0.000141258,60.242,2.674500803305026,9.71278e-06,69.145,3.244899701237728,8.39979e-05,73.69,4.01448491340832,6.70289e-05,84.768,5.329762542403143,7.46214e-05,103.378,8.0
csd_1761244492,2025-10-23,18:34:54,1.23291e-05,52.02,2.0001347583643123,4.64044e-05,56.324,2.290197607904316,0.000110988,60.397,2.683928161579068,1.92297e-06,68.418,3.171778746844159,7.21656e-05,73.632,4.007598643099447,6.65858e-05,84.664,5.317414747366542,6.07397e-05,103.516,8.0
csd_1761246511,2025-10-23,19:08:34,1.55468e-05,52.107,2.005996747211896,5.60094e-05,55.998,2.2681691449814125,0.000119842,60.548,2.6931122331879735,1.99627e-06,68.618,3.1839430801009865,7.70895e-05,73.569,4.000118728798429,6.40696e-05,84.718,5.323826102481701,8.25767e-05,103.295,8.0
csd_1761249224,2025-10-23,19:53:47,1.38123e-05,52.456,2.029512081784387,5.54939e-05,56.241,2.284542286245353,0.000107885,60.622,2.6976130364929998,1.66904e-06,68.349,3.167582051870553,6.3837e-05,73.505,3.989244558258642,6.51261e-05,84.608,5.310765934654527,7.43888e-05,103.337,8.0
csd_1761258621,2025-10-23,22:30:24,1.46512e-06,52.195,2.0119261152416357,6.54271e-06,55.835,2.2571863382899626,2.77149e-05,60.094,2.6626885075403015,1.9632e-06,69.083,3.234314980793853,4.76545e-05,73.569,4.000118728798429,6.78438e-05,84.664,5.317414747366542,7.61624e-05,103.207,7.987603519948171
csd_1761261674,2025-10-23,23:21:18,1.57668e-06,51.929,1.9942068606391978,6.64052e-06,55.832,2.2569842007434944,3.12316e-05,60.166,2.6698023920956837,2.68773e-06,69.145,3.244899701237728,5.57198e-05,73.379,3.9677336747759293,7.65177e-05,84.821,5.3373514009609675,8.31118e-05,103.201,7.986738649246881
csd_1761263906,2025-10-23,23:58:28,2.61122e-06,52.63,2.041236059479554,1.12891e-05,55.751,2.251526486988847,4.2799e-05,60.092,2.6624908996359853,3.12187e-06,68.816,3.1959857700252465,6.66764e-05,73.754,4.022083556507767,8.95986e-05,84.824,5.337783836311613,9.00009e-05,103.293,8.0
csd_1761265741,2025-10-24,00:29:03,3.86113e-06,52.456,2.029512081784387,1.39452e-05,55.915,2.2625766728624535,4.49356e-05,60.244,2.6746224466375947,3.98073e-06,68.816,3.1959857700252465,8.25356e-05,73.505,3.989244558258642,0.000148754,84.824,5.337783836311613,0.000165771,103.381,8.0
csd_1761267991,2025-10-24,01:06:34,4.31649e-05,51.755,1.9828809477315628,0.000120684,56.08,2.2736942379182152,0.000191654,60.548,2.6931122331879735,7.71027e-06,69.215,3.2568501920614596,9.19093e-05,73.507,3.9895860008536075,9.27483e-05,84.664,5.317414747366542,0.000100072,103.428,8.0
csd_1761279838,2025-10-24,04:24:00,7.11538e-05,52.021,2.0002021375464683,0.000146011,55.918,2.2627788104089217,0.000184973,60.701,2.702417948129447,5.28343e-06,69.085,3.234656423388816,7.3796e-05,73.447,3.9793427230046956,7.59817e-05,84.666,5.3176522049634,8.74835e-05,103.342,8.0
csd_1761296494,2025-10-24,09:01:36,1.64425e-06,52.283,2.0178554832713753,7.07718e-06,55.835,2.2571863382899626,5.55926e-05,60.397,2.683928161579068,4.53995e-06,69.149,3.2455825864276564,9.95187e-05,73.507,3.9895860008536075,8.82287e-05,84.826,5.338072126545375,7.52582e-05,103.428,8.0
csd_1761296968,2025-10-24,09:09:31,1.81862e-06,51.93,1.99427195209269,1.21689e-06,55.915,2.2625766728624535,2.2654e-05,60.168,2.67,4.33085e-06,69.147,3.2452411438326934,0.000107451,73.568,4.0,0.000124164,84.662,5.317177289769686,0.000103097,103.425,8.0
csd_1761297504,2025-10-24,09:18:26,3.90836e-06,52.367,2.0235153345724903,2.5484e-05,55.832,2.2569842007434944,9.78104e-05,60.242,2.674500803305026,3.2698e-06,68.348,3.167521230204269,0.000193895,73.814,4.029207284413497,0.000160053,84.768,5.329762542403143,9.91443e-05,103.334,8.0
csd_1761298226,2025-10-24,09:30:29,8.54332e-06,52.367,2.0235153345724903,4.64719e-05,56.321,2.2899326208178437,0.000152495,60.696,2.702113839798026,7.93857e-06,68.947,3.2110968843363206,0.000170732,73.876,4.036568469916087,0.000125179,84.768,5.329762542403143,9.78067e-05,103.29,7.999567564649356
csd_1761299168,2025-10-24,09:46:10,1.07793e-05,52.629,2.0411686802973974,4.81727e-05,56.077,2.273492100371747,0.000163425,60.545,2.692929768189121,6.69599e-06,69.145,3.244899701237728,0.000147253,73.752,4.021846098910909,0.000102324,84.714,5.323351187287985,7.9982e-05,103.467,8.0
csd_1761300000,2025-10-24,10:00:02,1.32523e-05,52.63,2.041236059479554,5.54095e-05,55.997,2.2681017657992566,0.000137685,60.622,2.6976130364929998,6.64117e-06,68.882,3.2,0.000168072,73.878,4.036805927512944,0.00010164,84.662,5.317177289769686,7.70362e-05,103.293,8.0
csd_1761301747,2025-10-24,10:29:10,1.29223e-05,51.929,1.9942068606391978,4.30051e-05,56.077,2.273492100371747,0.000140084,60.318,2.679123249942621,5.78829e-06,69.079,3.233632095603925,0.000123165,73.814,4.029207284413497,9.96619e-05,84.606,5.310528477057668,7.39809e-05,103.334,8.0
csd_1761302778,2025-10-24,10:46:20,2.60297e-06,51.842,1.9885439041853799,1.81131e-06,55.915,2.2625766728624535,2.62648e-05,60.092,2.6624908996359853,4.62492e-06,69.147,3.2452411438326934,0.000156454,73.754,4.022083556507767,0.000115268,84.716,5.3235886448848415,0.000101071,103.469,8.0
csd_1761303858,2025-10-24,11:04:21,5.98728e-06,52.455,2.0294447026022304,1.48404e-05,56.24,2.284474907063197,0.000144933,60.621,2.697552214826716,8.94232e-06,68.88,3.199878356667431,0.000174211,73.752,4.021846098910909,0.000104179,84.821,5.3373514009609675,7.60124e-05,103.378,8.0
csd_1761304455,2025-10-24,11:14:17,8.74051e-06,52.721,2.0473675650557617,5.74382e-05,56.327,2.29049401976079,0.000204775,60.551,2.693294698186826,9.59305e-06,68.954,3.212291933418692,0.000173904,73.821,4.0300383860024995,0.00010987,84.776,5.330864870701291,7.35646e-05,103.3,8.0
csd_1761305410,2025-10-24,11:30:13,5.95761e-06,52.366,2.0234479553903344,3.41794e-05,56.238,2.2843401486988846,0.000159231,60.694,2.701992196465458,8.98907e-06,68.945,3.2107554417413553,0.000175915,73.874,4.036331012319228,0.000124321,84.927,5.352630783350431,9.1195e-05,103.331,8.0
csd_1761305987,2025-10-24,11:39:50,3.77072e-06,52.63,2.041236059479554,2.36278e-05,56.078,2.2735594795539034,0.00016118,60.471,2.6884289648840944,3.66152e-06,68.416,3.17165710351159,0.000219183,73.816,4.029444742010356,0.000148902,84.931,5.3532073638179565,0.000108191,103.469,8.0
csd_1761306859,2025-10-24,11:54:22,2.85059e-06,52.802,2.052825278810409,1.96739e-06,55.995,2.267967007434944,3.41472e-05,60.318,2.679123249942621,8.9185e-06,69.079,3.233632095603925,0.00018094,73.752,4.021846098910909,0.000173202,84.929,5.352919073584194,0.000138075,103.555,8.0
csd_1761309082,2025-10-24,12:31:25,6.04269e-05,52.105,2.0058619888475833,0.000150667,56.321,2.2899326208178437,0.000224316,60.621,2.697552214826716,3.5572e-06,69.278,3.2676056338028174,8.35966e-05,73.752,4.021846098910909,7.98272e-05,84.929,5.352919073584194,9.35288e-05,103.334,8.0
csd_1761309317,2025-10-24,12:35:20,3.18661e-05,52.192,2.0117239776951674,0.00011398,55.995,2.267967007434944,0.000208085,60.318,2.679123249942621,3.47433e-06,69.145,3.244899701237728,8.10895e-05,73.814,4.029207284413497,8.44537e-05,84.875,5.345135237272581,0.000102637,103.378,8.0
csd_1761309607,2025-10-24,12:40:10,6.73835e-05,51.753,1.9827507648245781,0.000163503,56.158,2.278949814126394,0.000237251,60.545,2.692929768189121,4.36492e-06,69.278,3.2676056338028174,8.6521e-05,73.814,4.029207284413497,8.2912e-05,84.929,5.352919073584194,0.000102024,103.246,7.993225179506558
csd_1761311019,2025-10-24,13:03:41,1.7975e-05,52.283,2.0178554832713753,7.33332e-05,56.242,2.284609665427509,0.000174188,60.699,2.7022963047968784,5.27009e-06,68.95,3.2116090482287665,9.76008e-05,73.569,4.000118728798429,9.99856e-05,84.934,5.353639799168602,0.000127795,103.428,8.0
csd_1761311267,2025-10-24,13:07:50,1.39925e-05,52.021,2.0002021375464683,6.71513e-05,55.836,2.2572537174721186,0.000170848,60.55,2.6932338765205412,5.76186e-06,69.217,3.2571916346564227,0.000103725,73.82,4.02991965720407,9.91784e-05,84.936,5.353928089402366,0.000122344,103.43,8.0
csd_1761311595,2025-10-24,13:13:17,1.36953e-05,51.932,1.9944021349996746,5.61964e-05,55.998,2.2681691449814125,0.00016527,60.245,2.6746832683038786,5.41347e-06,69.083,3.234314980793853,9.77954e-05,73.569,4.000118728798429,9.43323e-05,84.88,5.345855962856988,0.00012283,103.295,8.0
csd_1761311856,2025-10-24,13:17:39,1.66791e-05,52.715,2.0469632899628256,7.4891e-05,56.158,2.278949814126394,0.000176408,60.545,2.692929768189121,5.51562e-06,69.145,3.244899701237728,9.70744e-05,73.504,3.989073836961162,9.3895e-05,84.875,5.345135237272581,0.000122754,103.423,8.0
csd_1761312080,2025-10-24,13:21:22,2.03082e-05,52.805,2.053027416356877,8.44195e-05,56.242,2.284609665427509,0.000186377,60.624,2.6977346798255684,5.61231e-06,69.083,3.234314980793853,9.52558e-05,73.88,4.0370433851098015,9.23238e-05,84.88,5.345855962856988,0.000120678,103.295,8.0
csd_1761312317,2025-10-24,13:25:19,2.4224e-05,52.631,2.04130343866171,9.19343e-05,55.916,2.2626440520446094,0.00018365,60.397,2.683928161579068,5.35845e-06,69.215,3.2568501920614596,9.34197e-05,73.632,4.007598643099447,9.15721e-05,84.826,5.338072126545375,0.000122488,103.428,8.0
csd_1761312982,2025-10-24,13:36:25,2.7584e-05,52.715,2.0469632899628256,0.000101192,56.402,2.2979043161726467,0.000190522,60.696,2.702113839798026,4.44521e-06,69.013,3.222364489970124,9.25265e-05,73.752,4.021846098910909,8.9505e-05,84.821,5.3373514009609675,0.000117777,103.334,8.0
csd_1761313219,2025-10-24,13:40:21,3.66277e-05,52.456,2.029512081784387,0.000117729,56.322,2.29,0.00020185,60.698,2.7022354831305946,5.50926e-06,69.015,3.222705932565087,9.35882e-05,73.878,4.036805927512944,9.20511e-05,84.985,5.360991200129569,0.000111537,103.248,7.993513469740323
csd_1761313502,2025-10-24,13:45:05,3.3459e-05,52.459,2.029714219330855,0.000108078,56.162,2.2792193308550184,0.000185726,60.247,2.674804911636447,5.27233e-06,68.819,3.196168235024099,8.72964e-05,73.758,4.0225584717014815,8.73774e-05,84.774,5.330576580467528,0.000115609,103.386,8.0
csd_1761314464,2025-10-24,14:01:07,3.27323e-05,52.543,2.03537407063197,0.000100868,56.322,2.29,0.000166395,60.547,2.693051411521689,4.85415e-06,69.081,3.23397353819889,8.44655e-05,73.878,4.036805927512944,8.22668e-05,84.662,5.317177289769686,0.000108391,103.381,8.0
csd_1761314712,2025-10-24,14:05:15,3.41363e-05,52.543,2.03537407063197,0.000102888,56.241,2.284542286245353,0.000174712,60.698,2.7022354831305946,4.88592e-06,68.949,3.2114383269312836,8.35098e-05,73.816,4.029444742010356,8.24446e-05,84.878,5.3455676726232255,0.0001082,103.425,8.0
csd_1761314960,2025-10-24,14:09:23,3.62858e-05,52.37,2.023717472118959,0.000103932,56.08,2.2736942379182152,0.000175254,60.397,2.683928161579068,4.87497e-06,69.149,3.2455825864276564,8.11991e-05,73.818,4.029682199607213,7.86696e-05,84.88,5.345855962856988,0.000108335,103.472,8.0
csd_1761315281,2025-10-24,14:14:43,3.81517e-05,52.456,2.029512081784387,0.000107603,56.16,2.279084572490706,0.000172556,60.622,2.6976130364929998,4.36687e-06,69.147,3.2452411438326934,8.16133e-05,73.692,4.014722371005177,7.89936e-05,84.824,5.337783836311613,0.000103393,103.293,8.0
csd_1761315563,2025-10-24,14:19:25,4.08524e-05,52.28,2.017653345724907,9.80209e-05,56.077,2.273492100371747,0.000182778,60.318,2.679123249942621,4.46813e-06,69.145,3.244899701237728,8.01143e-05,73.814,4.029207284413497,7.53768e-05,84.875,5.345135237272581,9.31513e-05,103.334,8.0
csd_1761315796,2025-10-24,14:23:19,4.22968e-05,52.367,2.0235153345724903,0.000122167,55.832,2.2569842007434944,0.000192912,60.47,2.68836814321781,4.47654e-06,69.212,3.256338028169014,8.53431e-05,73.69,4.01448491340832,7.90689e-05,84.821,5.3373514009609675,0.000107029,103.467,8.0
csd_1761316026,2025-10-24,14:27:09,3.49378e-05,52.543,2.03537407063197,0.00011072,56.403,2.298003120124805,0.000184659,60.622,2.6976130364929998,4.30776e-06,68.949,3.2114383269312836,8.32723e-05,73.816,4.029444742010356,8.11683e-05,84.878,5.3455676726232255,0.000113264,103.204,7.9871710845975255
csd_1761316274,2025-10-24,14:31:17,2.90007e-05,52.284,2.0179228624535313,0.00010176,56.325,2.2902964118564744,0.000182144,60.625,2.697795501491852,4.33651e-06,69.018,3.2232180964575328,8.37792e-05,73.881,4.037162113908231,8.1811e-05,84.936,5.353928089402366,0.000112948,103.342,8.0
csd_1761316484,2025-10-24,14:34:47,2.64908e-05,52.46,2.029781598513011,9.6028e-05,56.245,2.2848118029739775,0.00018328,60.551,2.693294698186826,4.32139e-06,69.02,3.2235595390524954,8.56858e-05,73.821,4.0300383860024995,8.34696e-05,84.884,5.346432543324516,0.000112602,103.389,8.0
