file,livetime,start_time,gain,gain_formula,fast_count,slow_count,raw_data_length,peak_energy_keV,fit_range_min_keV,fit_range_max_keV,fit_points,fit_r_squared,fit_mean_squared_error,fit_residual_std_error,fit_slope,fit_slope_error,alpha,alpha_error,fit_intercept_beta,fit_intercept_beta_error,spectral_temperature,spectral_temperature_error,spectral_temperature_error_type,plot_file,fit_status
Run110.mca,114.42,10/23/2025 05:22:29,9.993504,9.84 x 1.0156,731,697,1024,86.18336036159073,138.59957131081964,196.25740335497144,19,0.997700568148574,9.47829536513066e-05,0.010292419024456288,0.011667190236773862,0.00013584760312389883,-0.011667190236773862,0.00013584760312389883,-5.2730461546934935,0.02187940683153236,-85.71043924938296,0.9979744478688486,1-sigma propagated from slope standard error,Run110_analysis.png,ok
Run111.mca,115.212,10/23/2025 05:28:55,9.993504,9.84 x 1.0156,2104,2020,1024,88.80417090905217,115.01227638366663,138.07540920132735,38,0.24652156511081214,0.23524185660098618,0.49830798572205753,-0.042134426043169665,0.012277043292116676,0.042134426043169665,0.012277043292116676,2.2263685300595406,1.5472300379734514,23.73356169549883,6.915436895075398,1-sigma propagated from slope standard error,Run111_analysis.png,ok
Run112.mca,117.24,10/23/2025 05:34:54,9.993504,9.84 x 1.0156,4137,4042,1024,88.80417090905217,91.42498145651362,229.27961625298568,210,0.45640507929371676,0.20397675768071935,0.45380400247069064,-0.011946980771513719,0.0009040427293118127,0.011946980771513719,0.0009040427293118127,-0.4514116123664714,0.13740935666573875,83.70315639784,6.333920796319238,1-sigma propagated from slope standard error,Run112_analysis.png,ok
Run113.mca,119.076,10/23/2025 05:42:31,9.993504,9.84 x 1.0156,6495,6445,1024,107.67400685077459,109.77065528874374,249.72193852318495,250,0.4142529228169394,0.20959253277394962,0.45965508279037864,-0.009857884988971295,0.0007443551217338176,0.009857884988971295,0.0007443551217338176,-0.01041576889584381,0.13406804111407142,101.4416379495977,7.659716343751972,1-sigma propagated from slope standard error,Run113_analysis.png,ok
Run114.mca,119.04,10/23/2025 05:48:38,9.993504,9.84 x 1.0156,4626,4589,1024,123.92303224503556,126.01968068300471,249.72193852318495,220,0.21325763891308802,0.2530410766322741,0.5053341017579782,-0.007491269843095213,0.0009745209129170482,0.007491269843095213,0.0009745209129170482,-0.5616185435645088,0.1834132410606075,133.48871699258186,17.365219658672356,1-sigma propagated from slope standard error,Run114_analysis.png,ok
Run115.mca,115.776,10/23/2025 05:57:25,9.993504,9.84 x 1.0156,142,137,1024,140.6962197487888,144.36535451523483,237.6662100048623,15,0.9917495361665981,0.0007419404077915541,0.029258931728847033,0.010146350190239115,0.00025667073290746857,-0.010146350190239115,0.00025667073290746857,-5.040164742832051,0.0461438459530496,-98.55760753871964,2.493197345475581,1-sigma propagated from slope standard error,Run115_analysis.png,ok
Run116.mca,104.52,10/23/2025 06:07:02,9.993504,9.84 x 1.0156,279,243,1024,142.79286818675797,175.29091897527988,228.75545414349338,12,0.9963032549820144,9.575271332200491e-05,0.010719293632810227,0.008985882041992547,0.00017309107964949802,-0.008985882041992547,0.00017309107964949802,-4.691830547888528,0.03387764311386565,-111.28568072970809,2.1436469494054466,1-sigma propagated from slope standard error,Run116_analysis.png,ok
Run117.mca,113.712,10/23/2025 06:14:51,9.993504,9.84 x 1.0156,248,235,1024,137.02708498234279,174.76675686578758,214.0789150777093,12,0.9974015103308682,3.367868010131881e-05,0.006357233370074011,0.009508537434265437,0.00015347555307701526,-0.009508537434265437,0.00015347555307701526,-4.871968010768454,0.02940709074185437,-105.16864522154063,1.6975077506210894,1-sigma propagated from slope standard error,Run117_analysis.png,ok
Run118.mca,118.764,10/23/2025 06:26:55,9.993504,9.84 x 1.0156,7581,7503,1024,98.76325098940568,100.85989942737483,246.5769658662312,260,0.46313041617216777,0.17920395029555394,0.42496250211615355,-0.009576642380325254,0.0006419277713135568,0.009576642380325254,0.0006419277713135568,0.14641256320011709,0.11221155961314419,104.42073122146144,6.999380848723737,1-sigma propagated from slope standard error,Run118_analysis.png,ok
Run119.mca,117.996,10/23/2025 06:34:40,9.993504,9.84 x 1.0156,5288,5200,1024,93.52162989448279,95.61827833245194,249.72193852318495,250,0.47830176325445584,0.17748638416943582,0.4229866735220554,-0.009659853853878318,0.0006406243012018284,0.009659853853878318,0.0006406243012018284,-0.4022385191817867,0.10817303601652868,103.52123490962668,6.865343904442605,1-sigma propagated from slope standard error,Run119_analysis.png,ok
Run120.mca,116.46,10/23/2025 06:47:42,9.993504,9.84 x 1.0156,2476,2403,1024,95.09411622295964,123.39887013554326,144.36535451523483,37,0.2270759948088138,0.16360273524144922,0.4158743355504545,-0.03604155064436561,0.011239635584796289,0.03604155064436561,0.011239635584796289,1.8318433505815432,1.5006122841844831,27.745754056681534,8.652573461659195,1-sigma propagated from slope standard error,Run120_analysis.png,ok
Run121.mca,115.02,10/23/2025 06:55:47,9.993504,9.84 x 1.0156,987,946,1024,149.08281350066542,161.66270412848036,196.25740335497144,17,0.9988450037461779,1.4323917234112275e-05,0.0040291156430818965,0.010582627294400255,9.29157011828735e-05,-0.010582627294400255,9.29157011828735e-05,-5.0821085287386705,0.016705507485983435,-94.4944929251307,0.8296637331926547,1-sigma propagated from slope standard error,Run121_analysis.png,ok
Run122.mca,114.864,10/24/2025 02:07:21,9.993504,9.84 x 1.0156,1169,1119,1024,84.61087403311386,89.32833301854447,130.7371396684353,69,0.20420886159426688,0.22972921787639486,0.4864018980942818,-0.0200732913739764,0.004841093209268675,0.0200732913739764,0.004841093209268675,-1.1515235516515632,0.5289608103043555,49.81744056664415,12.014515643557479,1-sigma propagated from slope standard error,Run122_analysis.png,ok
Run123.mca,117.396,10/24/2025 02:15:30,9.993504,9.84 x 1.0156,3367,3294,1024,100.33573731788255,102.95654786534399,192.58826858852544,130,0.30766068074979136,0.26537305798725375,0.519152686613779,-0.014733667482231276,0.0019535718083955834,0.014733667482231276,0.0019535718083955834,-0.5066616058617887,0.2756768518498172,67.87176385010687,8.999277647846808,1-sigma propagated from slope standard error,Run123_analysis.png,ok
Run124.mca,118.056,10/24/2025 02:27:27,9.993504,9.84 x 1.0156,5936,5840,1024,94.04579200397507,98.23908887991338,249.72193852318495,243,0.5525587319948497,0.1682867476853912,0.41192635046280046,-0.011444417172670529,0.0006633824140672295,0.011444417172670529,0.0006633824140672295,0.021225921937299375,0.11183894462009487,87.3788489979217,5.06496669180149,1-sigma propagated from slope standard error,Run124_analysis.png,ok
Run125.mca,119.028,10/24/2025 02:42:09,9.993504,9.84 x 1.0156,8882,8810,1024,103.48070997483627,111.8673037267129,249.72193852318495,257,0.4836480902443546,0.18952860320227524,0.43705274515888876,-0.010628373011476611,0.0006877092295160382,0.010628373011476611,0.0006877092295160382,0.5744321972610116,0.1264311272945118,94.08777796189418,6.087952805117139,1-sigma propagated from slope standard error,Run125_analysis.png,ok
Run126.mca,41.544,10/24/2025 02:55:39,9.993504,9.84 x 1.0156,78,27,1024,,14.373151361147114,492.9331573276071,25,0.874255610430879,0.10151703125114789,0.33218157562699097,0.006739586098211822,0.0005329597384731983,-0.006739586098211822,0.0005329597384731983,-3.812816508035784,0.0904775081395465,-148.37706432229191,11.73351007677033,1-sigma propagated from slope standard error,Run126_analysis.png,ok
Run127.mca,41.7,10/24/2025 03:24:57,9.993504,9.84 x 1.0156,118,41,1024,127.59216701148156,169.5251357708647,200.45070023090977,5,0.998203037365272,1.8627539985399443e-05,0.005571884777673147,0.010015710850968012,0.00024534727040469466,-0.010015710850968012,0.00024534727040469466,-3.963342940831639,0.045313384449356675,-99.84313793397406,2.4457816050442807,1-sigma propagated from slope standard error,Run127_analysis.png,ok
