file,date,time,O8+_beam_current,O8+_batman_current,O8+_mq,O7+_beam_current,O7+_batman_current,O7+_mq,O6+_beam_current,O6+_batman_current,O6+_mq,O5+_beam_current,O5+_batman_current,O5+_mq,O4+_beam_current,O4+_batman_current,O4+_mq,O3+_beam_current,O3+_batman_current,O3+_mq,O2+_beam_current,O2+_batman_current,O2+_mq
csd_1789270042,2026-09-13,03:27:28,4.14651e-05,52.583,2.0380692379182155,0.000164645,56.977,2.354716588663546,1.48241e-06,60.521,2.6914700481983016,3.5857e-06,65.444,2.990895111315125,4.43868e-06,75.92,4.27925013390466,1.76739e-06,86.358,5.5589024456081635,0.000108113,100.015,7.527492306861739
csd_1789270322,2026-09-13,03:32:08,3.81423e-05,52.586,2.0382713754646837,0.000154753,56.898,2.3469110764430576,1.29817e-06,60.448,2.6870300665595592,2.91865e-06,65.518,2.9953959146201514,4.16359e-06,75.924,4.279725049098376,1.80107e-06,86.363,5.559623171192571,0.000111191,99.974,7.521582357069589
csd_1789270601,2026-09-13,03:36:47,4.17059e-05,52.586,2.0382713754646837,0.000150944,56.979,2.3549141965678624,1.2976e-06,60.524,2.691652513197154,3.19119e-06,65.448,2.991138397980261,3.96379e-06,75.924,4.279725049098376,1.75013e-06,86.363,5.559623171192571,0.000112161,100.021,7.528357177563029
csd_1789270871,2026-09-13,03:41:17,4.76662e-05,52.586,2.0382713754646837,0.000155719,56.898,2.3469110764430576,1.18016e-06,60.524,2.691652513197154,3.00724e-06,65.448,2.991138397980261,3.88285e-06,75.924,4.279725049098376,1.66608e-06,86.363,5.559623171192571,0.000110096,100.159,7.548249203692707
csd_1789271134,2026-09-13,03:45:40,4.55848e-05,52.586,2.0382713754646837,0.000158339,56.979,2.3549141965678624,1.21949e-06,60.524,2.691652513197154,2.95262e-06,65.518,2.9953959146201514,3.972e-06,75.985,4.286967505802536,1.70315e-06,86.363,5.559623171192571,0.00011409,100.067,7.534987852939587
csd_1789271391,2026-09-13,03:49:57,4.67241e-05,52.585,2.038203996282528,0.000166459,56.978,2.3548153926157047,1.68957e-06,60.523,2.69159169153087,3.85512e-06,65.446,2.991016754647693,4.65942e-06,75.983,4.286730048205678,1.81635e-06,86.414,5.56697457215354,0.000109448,100.064,7.534555417588942
csd_1789271644,2026-09-13,03:54:10,5.36068e-05,52.585,2.038203996282528,0.000170184,56.897,2.346812272490899,1.42128e-06,60.523,2.69159169153087,3.46825e-06,65.517,2.995335092953867,4.34952e-06,75.922,4.279487591501518,1.78239e-06,86.414,5.56697457215354,0.000114234,100.018,7.5279247422123845
csd_1789271907,2026-09-13,03:58:33,5.25172e-05,52.587,2.03833875464684,0.000168347,56.9,2.3471086843473734,1.37486e-06,60.449,2.6870908882258435,0.000161307,70.094,3.406914212548014,4.36113e-06,75.926,4.279962506695234,1.86984e-06,86.365,5.559911461426335,0.000121418,100.069,7.535276143173352
csd_1789272281,2026-09-13,04:04:47,7.61796e-05,52.586,2.0382713754646837,0.00020483,56.898,2.3469110764430576,2.34699e-06,60.524,2.691652513197154,1.61344e-06,68.624,3.1843080100986914,4.58159e-06,75.985,4.286967505802536,2.07955e-06,86.363,5.559623171192571,7.83658e-05,100.39,7.581546725692382
csd_1789272586,2026-09-13,04:09:52,0.000115734,52.673,2.044133364312268,0.000238875,56.978,2.3548153926157047,1.8854e-06,60.523,2.69159169153087,3.47278e-06,65.517,2.995335092953867,3.61173e-06,75.983,4.286730048205678,1.72041e-06,86.36,5.559190735841927,9.26635e-05,99.925,7.514519246342385
csd_1789272859,2026-09-13,04:14:25,0.000132231,52.585,2.038203996282528,0.000247076,56.978,2.3548153926157047,1.90069e-06,60.523,2.69159169153087,3.3542e-06,65.517,2.995335092953867,3.30722e-06,76.044,4.293972504909838,1.63664e-06,86.307,5.551551044647196,8.90521e-05,99.972,7.521294066835825
csd_1789273378,2026-09-13,04:23:04,9.03168e-05,52.673,2.044133364312268,0.000239388,56.978,2.3548153926157047,3.0112e-06,60.523,2.69159169153087,4.42424e-06,65.517,2.995335092953867,4.20633e-06,75.983,4.286730048205678,2.11634e-06,86.414,5.56697457215354,9.64509e-05,100.064,7.534555417588942
csd_1789273724,2026-09-13,04:28:50,0.000114886,52.673,2.044133364312268,0.000228694,56.978,2.3548153926157047,2.34444e-06,60.523,2.69159169153087,3.614e-06,65.517,2.995335092953867,3.66494e-06,75.983,4.286730048205678,1.95672e-06,86.307,5.551551044647196,9.78099e-05,99.925,7.514519246342385
csd_1789274133,2026-09-13,04:35:39,0.00012917,52.586,2.0382713754646837,0.000225039,56.979,2.3549141965678624,2.21539e-06,60.524,2.691652513197154,3.16147e-06,65.518,2.9953959146201514,2.98177e-06,75.985,4.286967505802536,1.80418e-06,86.363,5.559623171192571,8.59172e-05,100.021,7.528357177563029
csd_1789274479,2026-09-13,04:41:25,9.47568e-05,52.674,2.044200743494424,0.00024751,56.979,2.3549141965678624,3.479e-06,60.601,2.6963357815010327,1.85456e-06,66.916,3.0804246040853798,4.76696e-06,76.046,4.294209962506696,2.29576e-06,86.47,5.575046698698915,9.67441e-05,100.021,7.528357177563029
csd_1789274782,2026-09-13,04:46:27,0.000136315,52.582,2.0380018587360595,0.000259172,56.975,2.3545189807592304,2.92431e-06,60.52,2.6914092265320178,3.75719e-06,65.513,2.995091806288731,3.56334e-06,75.979,4.286255133011962,2.11916e-06,86.356,5.558614155374399,8.75398e-05,100.013,7.527204016627977
csd_1789275009,2026-09-13,04:50:14,0.000146062,52.674,2.044200743494424,0.00019567,56.898,2.3469110764430576,3.17732e-06,60.524,2.691652513197154,3.87323e-06,65.518,2.9953959146201514,3.45099e-06,75.985,4.286967505802536,2.21029e-06,86.416,5.567262862387302,8.76483e-05,100.021,7.528357177563029
csd_1789275339,2026-09-13,04:55:45,0.000145823,52.674,2.044200743494424,0.000276637,56.979,2.3549141965678624,3.71333e-06,60.524,2.691652513197154,4.46499e-06,65.589,2.999714252926325,3.6273e-06,76.046,4.294209962506696,2.25048e-06,86.363,5.559623171192571,8.63645e-05,100.067,7.534987852939587
csd_1789275585,2026-09-13,04:59:50,0.000172207,52.587,2.03833875464684,0.000288393,56.981,2.355111804472179,3.77956e-06,60.526,2.6917741565297226,4.30283e-06,65.52,2.9955175579527196,3.55655e-06,75.987,4.287204963399392,2.22671e-06,86.365,5.559911461426335,7.99135e-05,100.069,7.535276143173352
csd_1789275796,2026-09-13,05:03:22,0.000149977,52.673,2.044133364312268,0.00027077,56.978,2.3548153926157047,3.52598e-06,60.523,2.69159169153087,4.08661e-06,65.517,2.995335092953867,3.55428e-06,76.044,4.293972504909838,2.3e-06,86.414,5.56697457215354,8.50556e-05,100.064,7.534555417588942
csd_1789276649,2026-09-13,05:17:35,8.02225e-05,52.585,2.038203996282528,0.000205964,56.897,2.346812272490899,1.83051e-06,60.523,2.69159169153087,2.98319e-06,65.587,2.9995926095937575,3.92645e-06,75.922,4.279487591501518,2.01786e-06,86.414,5.56697457215354,0.000130303,100.157,7.547960913458942
csd_1789276893,2026-09-13,05:21:38,7.20545e-05,52.585,2.038203996282528,0.000193646,56.978,2.3548153926157047,1.77476e-06,60.523,2.69159169153087,0.000139803,70.024,3.394963721724285,3.82457e-06,75.922,4.279487591501518,1.93296e-06,86.414,5.56697457215354,0.000127701,100.11,7.541186092965502
csd_1789277313,2026-09-13,05:28:39,9.02352e-05,52.766,2.050399628252788,0.000218503,57.065,2.3634113364534577,2.21257e-06,60.606,2.6966398898324537,4.60907e-06,65.665,3.0043366995639205,3.8608e-06,76.113,4.302164792001428,1.63382e-06,86.637,5.599118933218162,1.84268e-06,102.044,7.819962749014737
csd_1789277559,2026-09-13,05:32:45,2.90175e-05,52.761,2.0500627323420075,0.000115696,57.14,2.3708216328653147,1.14847e-06,60.676,2.700897406472343,2.54652e-06,65.658,3.0039109478999313,3.52289e-06,76.044,4.293972504909838,1.81579e-06,86.467,5.57461426334827,0.000143446,100.249,7.561222264212059
csd_1789277961,2026-09-13,05:39:27,6.20962e-05,52.586,2.0382713754646837,0.000189811,56.898,2.3469110764430576,1.64203e-06,60.448,2.6870300665595592,0.00017933,70.092,3.406572769953051,3.8574e-06,75.924,4.279725049098376,1.70089e-06,86.363,5.559623171192571,0.000117402,100.021,7.528357177563029
csd_1789278230,2026-09-13,05:43:56,2.04979e-05,52.583,2.0380692379182155,0.000118055,56.895,2.3466146645865837,0.000116405,62.478,2.8104980491163647,0.000131633,70.088,3.405889884763123,3.18328e-06,75.859,4.2720076772005,1.63014e-06,86.251,5.543478918101821,0.000114718,99.923,7.514230956108621
csd_1789278520,2026-09-13,05:48:46,1.71989e-05,52.589,2.0384735130111524,9.67741e-05,56.982,2.3552106084243367,0.000112929,62.484,2.8108629791140696,0.000159323,70.095,3.4070849338454967,3.86646e-06,75.867,4.272957507587932,2.04673e-06,86.26,5.544776224153756,0.000145637,100.026,7.529077903147437
csd_1789278753,2026-09-13,05:52:39,4.3039e-05,52.586,2.0382713754646837,0.000156203,56.898,2.3469110764430576,1.19007e-06,60.448,2.6870300665595592,0.000158059,70.092,3.406572769953051,4.08267e-06,75.863,4.272482592394216,1.98107e-06,86.309,5.551839334880959,0.000130565,99.974,7.521582357069589
csd_1789279028,2026-09-13,05:57:14,4.73719e-05,52.583,2.0380692379182155,0.000168671,56.895,2.3466146645865837,1.37714e-06,60.521,2.6914700481983016,3.08112e-06,65.444,2.990895111315125,4.52898e-06,75.859,4.2720076772005,2.11607e-06,86.358,5.5589024456081635,0.000122571,99.969,7.520861631485179
csd_1789279301,2026-09-13,06:01:47,2.3519e-05,52.585,2.038203996282528,0.000123382,56.897,2.346812272490899,1.64599e-06,60.446,2.686908423226991,3.19064e-06,65.517,2.995335092953867,1.51411e-06,73.821,4.0300383860024995,3.09951e-06,86.307,5.551551044647196,0.000113035,100.249,7.561222264212059
csd_1789279483,2026-09-13,06:04:49,2.31081e-05,52.583,2.0380692379182155,0.000106807,56.895,2.3466146645865837,1.88287e-06,60.521,2.6914700481983016,0.000140613,69.956,3.3833546734955187,1.91485e-06,73.881,4.037162113908231,3.22121e-06,86.305,5.551262754413433,0.000106601,100.247,7.560933973978297
csd_1789279785,2026-09-13,06:09:50,3.9818e-05,52.585,2.038203996282528,0.000169447,56.978,2.3548153926157047,2.08975e-06,60.446,2.686908423226991,2.10334e-06,68.419,3.1718395685104426,2.17494e-06,73.821,4.0300383860024995,2.73755e-06,86.36,5.559190735841927,0.000102692,100.203,7.5545915888355015
